commence_time,home_team_name,away_team_name,spread,home_spread_odds,away_spread_odds,home_money_line_odds,away_money_line_odds,home_score,away_score
2024-03-28 20:10:00,Los Angeles Dodgers,St. Louis Cardinals,-1.5,-114.00,-105.00,-210.00,176.00,7,1
2024-03-30 01:40:00,Arizona Diamondbacks,Colorado Rockies,-1.5,-108.00,-112.00,-220.00,184.00,7,3
2024-03-30 01:40:00,Seattle Mariners,Boston Red Sox,-1.5,136.00,-162.00,-166.00,140.00,1,0
2024-03-30 02:10:00,Los Angeles Dodgers,St. Louis Cardinals,-1.5,-118.00,-102.00,-225.00,188.00,6,3
2024-03-30 20:05:00,Baltimore Orioles,Los Angeles Angels,-1.5,120.00,-142.00,-164.00,138.00,13,4
2024-03-30 20:10:00,Cincinnati Reds,Washington Nationals,-1.5,124.00,-148.00,-164.00,138.00,6,7
2024-03-31 00:10:00,Arizona Diamondbacks,Colorado Rockies,-1.5,105.00,-125.00,-184.00,154.00,4,9
2024-03-31 01:10:00,Los Angeles Dodgers,St. Louis Cardinals,-1.5,-105.00,-115.00,-200.00,168.00,5,6
2024-03-31 01:40:00,Seattle Mariners,Boston Red Sox,-1.5,142.00,-170.00,-156.00,132.00,4,3
2024-03-30 23:05:00,Texas Rangers,Chicago Cubs,-1.5,160.00,-192.00,-180.00,138.00,11,2
2024-03-30 23:15:00,San Diego Padres,San Francisco Giants,-1.5,154.00,-185.00,186.00,-240.00,6,9
2024-03-31 17:35:00,Baltimore Orioles,Los Angeles Angels,-1.5,124.00,-148.00,-154.00,130.00,1,4
2024-03-31 17:40:00,Cincinnati Reds,Washington Nationals,-1.5,110.00,-130.00,-168.00,142.00,6,5
2024-03-31 20:10:00,Arizona Diamondbacks,Colorado Rockies,-1.5,-102.00,-118.00,-200.00,168.00,5,1
2024-03-31 20:10:00,Seattle Mariners,Boston Red Sox,-1.5,130.00,-155.00,-154.00,130.00,1,5
2024-03-31 23:10:00,Los Angeles Dodgers,St. Louis Cardinals,-1.5,110.00,-130.00,-178.00,150.00,5,4
2024-04-01 18:20:00,Chicago Cubs,Colorado Rockies,-1.5,116.00,-140.00,-198.00,166.00,5,0
2024-04-01 22:40:32,Philadelphia Phillies,Cincinnati Reds,-1.5,124.00,-148.00,-158.00,134.00,3,6
2024-04-02 02:10:00,Los Angeles Dodgers,San Francisco Giants,-1.5,-106.00,-113.00,-230.00,190.00,8,3
2024-04-02 01:40:00,Oakland Athletics,Boston Red Sox,1.5,-148.00,124.00,130.00,-154.00,0,9
2024-04-02 22:35:00,Baltimore Orioles,Kansas City Royals,-1.5,130.00,-155.00,-168.00,142.00,1,4
2024-04-02 23:40:00,Chicago White Sox,Atlanta Braves,1.5,120.00,-142.00,184.00,-220.00,3,2
2024-04-02 23:40:00,Chicago Cubs,Colorado Rockies,-1.5,125.00,-150.00,-196.00,164.00,12,2
2024-04-03 00:10:00,Houston Astros,Toronto Blue Jays,-1.5,130.00,-155.00,-158.00,134.00,1,2
2024-04-02 22:40:00,Philadelphia Phillies,Cincinnati Reds,-1.5,142.00,-170.00,-260.00,198.00,9,4
2024-04-02 22:40:00,Miami Marlins,Los Angeles Angels,-1.5,142.00,-170.00,210.00,-290.00,1,3
2024-04-03 22:05:06,Baltimore Orioles,Kansas City Royals,-1.5,138.00,-152.00,-158.00,134.00,4,3
2024-04-04 00:00:00,Philadelphia Phillies,Cincinnati Reds,-1.5,124.00,-137.00,-180.00,152.00,1,4
2024-04-03 20:10:00,Seattle Mariners,Cleveland Guardians,-1.5,138.00,-152.00,-162.00,136.00,0,8
2024-04-03 22:45:00,Washington Nationals,Pittsburgh Pirates,1.5,-124.00,112.00,130.00,-154.00,5,3
2024-04-04 02:10:00,Los Angeles Dodgers,San Francisco Giants,-1.5,-101.00,-111.00,-240.00,198.00,5,4
2024-04-04 00:00:00,Chicago Cubs,Colorado Rockies,-1.5,105.00,-125.00,-215.00,180.00,9,8
2024-04-04 00:10:00,Houston Astros,Toronto Blue Jays,-1.5,148.00,-163.00,-156.00,132.00,8,0
2024-04-04 23:40:00,Kansas City Royals,Chicago White Sox,-1.5,130.00,-155.00,-162.00,136.00,10,1
2024-04-05 17:05:00,New York Yankees,Toronto Blue Jays,-1.5,140.00,-160.00,-162.00,136.00,0,3
2024-04-05 17:10:00,Detroit Tigers,Oakland Athletics,-1.5,-110.00,-110.00,-235.00,194.00,5,4
2024-04-05 18:20:00,Chicago Cubs,Los Angeles Dodgers,1.5,-120.00,100.00,154.00,-184.00,9,7
2024-04-05 20:10:00,Colorado Rockies,Tampa Bay Rays,1.5,-112.00,-108.00,148.00,-176.00,10,7
2024-04-05 22:45:00,Washington Nationals,Philadelphia Phillies,1.5,-106.00,-106.00,152.00,-180.00,0,4
2024-04-05 23:40:00,Kansas City Royals,Chicago White Sox,-1.5,119.00,-131.00,-174.00,146.00,2,1
2024-04-05 22:40:00,Cincinnati Reds,New York Mets,-1.5,162.00,-178.00,-250.00,188.00,2,3
2024-04-06 17:10:00,Detroit Tigers,Oakland Athletics,-1.5,118.00,-144.00,-168.00,142.00,0,4
2024-04-06 18:10:00,Minnesota Twins,Cleveland Guardians,-1.5,126.00,-152.00,-158.00,134.00,1,3
2024-04-06 20:05:00,Chicago Cubs,Los Angeles Dodgers,1.5,-110.00,-110.00,154.00,-184.00,1,4
2024-04-06 23:10:00,Kansas City Royals,Chicago White Sox,-1.5,112.00,-134.00,-178.00,150.00,3,0
2024-04-06 23:20:00,Atlanta Braves,Arizona Diamondbacks,-1.5,-102.00,-118.00,-200.00,168.00,9,8
2024-04-06 23:05:00,Texas Rangers,Houston Astros,1.5,-164.00,136.00,-210.00,160.00,7,2
2024-04-07 17:35:00,Atlanta Braves,Arizona Diamondbacks,-1.5,-102.00,-110.00,-215.00,180.00,5,2
2024-04-07 17:35:00,Washington Nationals,Philadelphia Phillies,1.5,-118.00,106.00,134.00,-158.00,3,2
2024-04-07 17:40:00,Detroit Tigers,Oakland Athletics,-1.5,126.00,-139.00,-174.00,146.00,1,7
2024-04-07 19:10:00,Colorado Rockies,Tampa Bay Rays,1.5,-104.00,-108.00,130.00,-154.00,2,3
2024-04-07 20:05:00,San Francisco Giants,San Diego Padres,-1.5,129.00,-142.00,-172.00,144.00,3,2
2024-04-08 23:20:00,Atlanta Braves,New York Mets,-1.5,-115.00,-105.00,-210.00,176.00,7,8
2024-04-09 00:40:00,Colorado Rockies,Arizona Diamondbacks,1.5,-102.00,-118.00,146.00,-174.00,7,5
2024-04-09 01:45:00,San Francisco Giants,Washington Nationals,-1.5,-115.00,-105.00,-215.00,180.00,1,8
2024-04-08 23:40:00,Minnesota Twins,Los Angeles Dodgers,1.5,-135.00,114.00,148.00,-190.00,2,4
2024-04-09 22:10:00,Cleveland Guardians,Chicago White Sox,-1.5,105.00,-125.00,-196.00,164.00,5,7
2024-04-09 23:05:00,New York Yankees,Miami Marlins,-1.5,114.00,-135.00,-190.00,160.00,3,2
2024-04-09 23:20:00,Atlanta Braves,New York Mets,-1.5,105.00,-125.00,-188.00,158.00,6,5
2024-04-09 23:40:00,Minnesota Twins,Los Angeles Dodgers,1.5,-120.00,100.00,156.00,-186.00,3,6
2024-04-10 00:40:00,Colorado Rockies,Arizona Diamondbacks,1.5,105.00,-125.00,154.00,-184.00,2,3
2024-04-10 01:45:00,San Francisco Giants,Washington Nationals,-1.5,130.00,-155.00,-174.00,146.00,3,5
2024-04-09 22:40:00,Cincinnati Reds,Milwaukee Brewers,-1.5,130.00,-155.00,170.00,-220.00,5,9
2024-04-09 23:40:00,Kansas City Royals,Houston Astros,1.5,-155.00,130.00,152.00,-196.00,4,3
2024-04-10 00:05:00,Texas Rangers,Oakland Athletics,-1.5,105.00,-127.00,-215.00,180.00,3,4
2024-04-10 17:10:00,Minnesota Twins,Los Angeles Dodgers,1.5,-110.00,-110.00,154.00,-184.00,3,2
2024-04-10 19:45:00,San Francisco Giants,Washington Nationals,-1.5,102.00,-122.00,-200.00,168.00,7,1
2024-04-10 23:05:00,New York Yankees,Miami Marlins,-1.5,102.00,-122.00,-200.00,168.00,2,5
2024-04-11 00:05:00,Texas Rangers,Oakland Athletics,-1.5,108.00,-130.00,-184.00,154.00,6,2
2024-04-10 23:10:00,Boston Red Sox,Baltimore Orioles,-1.5,130.00,-166.00,-200.00,154.00,5,7
2024-04-11 16:20:00,Atlanta Braves,New York Mets,-1.5,110.00,-130.00,-162.00,136.00,4,16
2024-04-11 18:35:00,Texas Rangers,Oakland Athletics,-1.5,110.00,-130.00,-188.00,158.00,0,1
2024-04-11 22:40:00,Philadelphia Phillies,Pittsburgh Pirates,-1.5,140.00,-166.00,-156.00,132.00,5,1
2024-04-12 22:40:00,Philadelphia Phillies,Pittsburgh Pirates,-1.5,130.00,-155.00,-168.00,142.00,2,5
2024-04-12 23:07:00,Toronto Blue Jays,Colorado Rockies,-1.5,-110.00,-110.00,-220.00,184.00,4,12
2024-04-12 23:10:00,Miami Marlins,Atlanta Braves,1.5,-110.00,-110.00,168.00,-200.00,1,8
2024-04-12 23:40:00,Chicago White Sox,Cincinnati Reds,1.5,-110.00,-110.00,152.00,-180.00,1,11
2024-04-13 02:10:00,Los Angeles Dodgers,San Diego Padres,-1.5,110.00,-130.00,-200.00,168.00,7,8
2024-04-12 22:50:00,Tampa Bay Rays,San Francisco Giants,-1.5,140.00,-180.00,-230.00,176.00,2,1
2024-04-12 23:45:00,Detroit Tigers,Minnesota Twins,-1.5,180.00,-218.00,-240.00,184.00,8,2
2024-04-13 17:40:00,New York Mets,Kansas City Royals,-1.5,124.00,-148.00,-158.00,134.00,7,11
2024-04-13 19:07:00,Toronto Blue Jays,Colorado Rockies,-1.5,110.00,-130.00,-190.00,160.00,5,3
2024-04-13 20:10:00,Miami Marlins,Atlanta Braves,1.5,-102.00,-118.00,166.00,-198.00,5,1
2024-04-14 01:10:00,Los Angeles Dodgers,San Diego Padres,-1.5,100.00,-120.00,-196.00,164.00,5,2
2024-04-14 17:35:00,Baltimore Orioles,Milwaukee Brewers,-1.5,114.00,-135.00,-190.00,160.00,6,4
2024-04-14 17:35:00,Philadelphia Phillies,Pittsburgh Pirates,-1.5,114.00,-135.00,-178.00,150.00,2,9
2024-04-14 17:37:00,Toronto Blue Jays,Colorado Rockies,-1.5,-112.00,-108.00,-240.00,198.00,5,0
2024-04-14 18:10:00,Chicago White Sox,Cincinnati Reds,1.5,-118.00,-102.00,148.00,-176.00,4,11
2024-04-14 23:45:00,Los Angeles Dodgers,San Diego Padres,-1.5,130.00,-155.00,-172.00,144.00,3,6
2024-04-15 22:49:59,Tampa Bay Rays,Los Angeles Angels,-1.5,136.00,-162.00,-162.00,136.00,3,7
2024-04-16 01:40:00,Oakland Athletics,St. Louis Cardinals,1.5,-118.00,-102.00,142.00,-168.00,1,3
2024-04-16 01:42:00,Seattle Mariners,Cincinnati Reds,-1.5,142.00,-170.00,-158.00,134.00,9,3
2024-04-15 22:40:00,Philadelphia Phillies,Colorado Rockies,-1.5,-122.00,102.00,-270.00,200.00,2,1
2024-04-15 23:07:00,Toronto Blue Jays,New York Yankees,1.5,-185.00,154.00,-186.00,146.00,3,1
2024-04-15 23:41:04,Chicago White Sox,Kansas City Royals,1.5,-130.00,100.00,140.00,-180.00,0,2
2024-04-16 01:40:00,Arizona Diamondbacks,Chicago Cubs,-1.5,142.00,-170.00,-158.00,134.00,2,3
2024-04-16 22:35:00,Baltimore Orioles,Minnesota Twins,-1.5,130.00,-155.00,-166.00,140.00,11,3
2024-04-16 22:40:00,Philadelphia Phillies,Colorado Rockies,-1.5,-112.00,-108.00,-250.00,205.00,5,0
2024-04-16 22:50:00,Tampa Bay Rays,Los Angeles Angels,-1.5,140.00,-166.00,-162.00,136.00,7,6
2024-04-17 01:40:00,Oakland Athletics,St. Louis Cardinals,1.5,-142.00,120.00,130.00,-154.00,2,3
2024-04-16 23:10:00,Boston Red Sox,Cleveland Guardians,1.5,-180.00,150.00,178.00,-235.00,7,10
2024-04-17 22:05:00,Philadelphia Phillies,Colorado Rockies,-1.5,-101.00,-111.00,-225.00,188.00,7,6
2024-04-17 22:50:00,Tampa Bay Rays,Los Angeles Angels,-1.5,170.00,-205.00,-190.00,148.00,4,5
2024-04-17 23:10:00,Boston Red Sox,Cleveland Guardians,-1.5,136.00,-162.00,-240.00,184.00,2,0
2024-04-19 01:45:00,San Francisco Giants,Arizona Diamondbacks,-1.5,130.00,-155.00,-180.00,152.00,5,0
2024-04-19 22:40:00,Philadelphia Phillies,Chicago White Sox,-1.5,130.00,-155.00,-174.00,146.00,7,0
2024-04-19 22:45:00,Washington Nationals,Houston Astros,1.5,-115.00,-105.00,148.00,-176.00,3,5
2024-04-19 23:10:00,Cleveland Guardians,Oakland Athletics,-1.5,118.00,-142.00,-178.00,150.00,10,2
2024-04-19 23:20:00,Atlanta Braves,Texas Rangers,-1.5,102.00,-122.00,-188.00,158.00,8,3
2024-04-20 02:10:00,Los Angeles Dodgers,New York Mets,-1.5,105.00,-125.00,-200.00,168.00,4,9
2024-04-19 23:09:49,New York Yankees,Tampa Bay Rays,-1.5,100.00,-133.00,-210.00,160.00,5,3
2024-04-20 20:05:00,Washington Nationals,Houston Astros,1.5,-105.00,-114.00,158.00,-188.00,5,4
2024-04-20 22:10:00,Cleveland Guardians,Oakland Athletics,-1.5,134.00,-162.00,-162.00,136.00,6,3
2024-04-20 23:20:00,Atlanta Braves,Texas Rangers,-1.5,132.00,-160.00,-154.00,130.00,5,2
2024-04-21 00:10:00,Colorado Rockies,Seattle Mariners,1.5,-102.00,-118.00,154.00,-184.00,0,7
2024-04-21 17:35:00,Washington Nationals,Houston Astros,1.5,-105.00,-115.00,164.00,-196.00,6,0
2024-04-21 17:40:00,Cleveland Guardians,Oakland Athletics,-1.5,120.00,-142.00,-184.00,154.00,6,2
2024-04-21 18:15:00,St. Louis Cardinals,Milwaukee Brewers,-1.5,130.00,-155.00,-162.00,136.00,0,2
2024-04-22 00:10:00,Colorado Rockies,Seattle Mariners,1.5,102.00,-122.00,164.00,-196.00,2,10
2024-04-21 23:10:00,Atlanta Braves,Texas Rangers,-1.5,126.00,-146.00,-154.00,130.00,4,6
2024-04-22 17:05:00,New York Yankees,Oakland Athletics,-1.5,-108.00,-112.00,-255.00,210.00,0,2
2024-04-22 23:40:00,Minnesota Twins,Chicago White Sox,-1.5,120.00,-142.00,-178.00,150.00,7,0
2024-04-23 00:40:00,Colorado Rockies,San Diego Padres,1.5,-102.00,-118.00,172.00,-205.00,1,3
2024-04-22 23:20:00,Atlanta Braves,Miami Marlins,-1.5,-115.00,-115.00,-240.00,186.00,3,0
2024-04-23 22:45:11,Washington Nationals,Los Angeles Dodgers,1.5,115.00,-138.00,184.00,-220.00,1,4
2024-04-23 23:07:19,New York Yankees,Oakland Athletics,-1.5,102.00,-122.00,-220.00,184.00,4,3
2024-04-23 23:19:50,Atlanta Braves,Miami Marlins,-1.5,-115.00,-102.00,-235.00,194.00,5,0
2024-04-24 00:40:00,Colorado Rockies,San Diego Padres,1.5,-115.00,-104.00,138.00,-164.00,7,4
2024-04-24 01:45:00,San Francisco Giants,New York Mets,-1.5,130.00,-156.00,-162.00,136.00,5,1
2024-04-23 22:40:00,Pittsburgh Pirates,Milwaukee Brewers,-1.5,124.00,-160.00,-280.00,205.00,2,1
2024-04-23 23:40:16,Chicago Cubs,Houston Astros,-1.5,-130.00,100.00,-280.00,205.00,7,2
2024-04-23 23:44:51,St. Louis Cardinals,Arizona Diamondbacks,-1.5,145.00,-180.00,-230.00,178.00,1,14
2024-04-24 01:38:00,Los Angeles Angels,Baltimore Orioles,1.5,-130.00,108.00,132.00,-156.00,7,4
2024-04-24 22:45:00,Washington Nationals,Los Angeles Dodgers,1.5,100.00,-120.00,160.00,-190.00,2,11
2024-04-24 23:05:00,New York Yankees,Oakland Athletics,-1.5,-102.00,-118.00,-225.00,188.00,7,3
2024-04-24 23:40:00,Minnesota Twins,Chicago White Sox,-1.5,126.00,-152.00,-200.00,168.00,6,3
2024-04-24 22:40:00,Cincinnati Reds,Philadelphia Phillies,1.5,-192.00,158.00,142.00,-182.00,7,4
2024-04-24 23:39:44,Chicago Cubs,Houston Astros,1.5,-215.00,176.00,-210.00,160.00,4,3
2024-04-24 23:40:00,Kansas City Royals,Toronto Blue Jays,1.5,-176.00,146.00,-186.00,144.00,3,2
2024-04-25 00:40:00,Colorado Rockies,San Diego Padres,1.5,-120.00,100.00,132.00,-156.00,2,5
2024-04-25 17:10:00,Minnesota Twins,Chicago White Sox,-1.5,-104.00,-115.00,-240.00,198.00,6,3
2024-04-25 17:10:00,Cincinnati Reds,Philadelphia Phillies,1.5,-125.00,105.00,130.00,-154.00,0,5
2024-04-25 20:05:00,Washington Nationals,Los Angeles Dodgers,1.5,-105.00,-115.00,176.00,-210.00,1,2
2024-04-25 23:05:00,New York Yankees,Oakland Athletics,-1.5,-115.00,-105.00,-250.00,205.00,1,3
2024-04-26 23:10:00,Miami Marlins,Washington Nationals,-1.5,125.00,-150.00,-172.00,144.00,1,3
2024-04-26 23:20:00,Atlanta Braves,Cleveland Guardians,-1.5,105.00,-125.00,-210.00,176.00,6,2
2024-04-26 23:40:00,Chicago White Sox,Tampa Bay Rays,1.5,110.00,-130.00,205.00,-250.00,9,4
2024-04-27 00:05:00,Texas Rangers,Cincinnati Reds,-1.5,124.00,-148.00,-162.00,136.00,2,1
2024-04-26 23:05:00,Baltimore Orioles,Oakland Athletics,-1.5,-122.00,102.00,-250.00,188.00,2,3
2024-04-27 19:07:00,Toronto Blue Jays,Los Angeles Dodgers,1.5,-130.00,110.00,138.00,-164.00,2,4
2024-04-27 20:05:00,Baltimore Orioles,Oakland Athletics,-1.5,120.00,-142.00,-174.00,146.00,7,0
2024-04-27 22:26:59,Colorado Rockies,Houston Astros,1.5,130.00,-155.00,184.00,-220.00,4,12
2024-04-27 23:10:00,Chicago White Sox,Tampa Bay Rays,1.5,110.00,-130.00,198.00,-240.00,8,7
2024-04-27 23:20:00,Atlanta Braves,Cleveland Guardians,-1.5,110.00,-130.00,-184.00,154.00,2,4
2024-04-28 01:40:00,Seattle Mariners,Arizona Diamondbacks,-1.5,136.00,-162.00,-162.00,136.00,3,1
2024-04-28 17:35:00,Atlanta Braves,Cleveland Guardians,-1.5,114.00,-135.00,-178.00,150.00,4,3
2024-04-28 17:35:00,Baltimore Orioles,Oakland Athletics,-1.5,114.00,-135.00,-168.00,142.00,6,7
2024-04-28 17:40:00,Detroit Tigers,Kansas City Royals,-1.5,142.00,-170.00,-154.00,130.00,4,1
2024-04-28 18:10:00,Chicago White Sox,Tampa Bay Rays,1.5,-105.00,-115.00,158.00,-188.00,4,2
2024-04-29 22:40:00,Miami Marlins,Washington Nationals,-1.5,136.00,-162.00,-154.00,130.00,2,7
2024-04-29 23:40:00,Chicago White Sox,Minnesota Twins,1.5,-125.00,105.00,136.00,-162.00,2,3
2024-04-30 01:40:00,Seattle Mariners,Atlanta Braves,1.5,-142.00,120.00,132.00,-156.00,2,1
2024-04-30 23:40:00,Chicago White Sox,Minnesota Twins,1.5,-118.00,-102.00,140.00,-166.00,5,6
2024-05-01 00:10:00,Houston Astros,Cleveland Guardians,-1.5,140.00,-166.00,-154.00,130.00,10,9
2024-05-01 00:05:00,Texas Rangers,Washington Nationals,-1.5,123.00,-150.00,-158.00,134.00,7,1
2024-05-01 01:38:00,Los Angeles Angels,Philadelphia Phillies,1.5,-135.00,114.00,136.00,-162.00,5,7
2024-05-01 01:40:00,San Diego Padres,Cincinnati Reds,-1.5,130.00,-155.00,-168.00,142.00,6,4
2024-05-01 18:10:00,Chicago White Sox,Minnesota Twins,1.5,100.00,-120.00,172.00,-205.00,5,10
2024-05-01 19:40:00,Seattle Mariners,Atlanta Braves,1.5,-125.00,105.00,138.00,-164.00,2,5
2024-05-01 20:07:00,Los Angeles Angels,Philadelphia Phillies,1.5,-120.00,100.00,152.00,-180.00,1,2
2024-05-01 22:35:00,Baltimore Orioles,New York Yankees,-1.5,130.00,-155.00,-156.00,132.00,0,2
2024-05-02 00:05:00,Texas Rangers,Washington Nationals,-1.5,136.00,-162.00,-168.00,142.00,0,1
2024-05-02 00:10:00,Houston Astros,Cleveland Guardians,-1.5,124.00,-148.00,-172.00,144.00,2,3
2024-05-02 16:10:00,Miami Marlins,Colorado Rockies,-1.5,124.00,-148.00,-184.00,154.00,5,4
2024-05-02 18:35:00,Texas Rangers,Washington Nationals,-1.5,105.00,-125.00,-210.00,176.00,6,0
2024-05-03 22:40:00,Pittsburgh Pirates,Colorado Rockies,-1.5,114.00,-135.00,-180.00,152.00,2,3
2024-05-03 22:45:00,Washington Nationals,Toronto Blue Jays,1.5,-110.00,-110.00,142.00,-168.00,9,3
2024-05-03 23:05:00,New York Yankees,Detroit Tigers,-1.5,130.00,-155.00,-168.00,142.00,2,1
2024-05-03 23:11:22,Cleveland Guardians,Los Angeles Angels,-1.5,117.00,-159.00,-200.00,154.00,0,6
2024-05-04 17:05:00,New York Yankees,Detroit Tigers,-1.5,130.00,-155.00,-168.00,142.00,5,3
2024-05-04 18:16:58,St. Louis Cardinals,Chicago White Sox,-1.5,120.00,-142.00,-196.00,164.00,5,6
2024-05-04 20:05:00,Pittsburgh Pirates,Colorado Rockies,-1.5,110.00,-130.00,-205.00,172.00,1,0
2024-05-04 20:05:00,Washington Nationals,Toronto Blue Jays,1.5,-111.00,-108.00,152.00,-180.00,3,6
2024-05-04 23:15:00,Philadelphia Phillies,San Francisco Giants,-1.5,128.00,-154.00,-162.00,136.00,14,3
2024-05-05 01:10:00,Los Angeles Dodgers,Atlanta Braves,-1.5,120.00,-142.00,-166.00,140.00,11,2
2024-05-05 17:35:00,Pittsburgh Pirates,Colorado Rockies,-1.5,140.00,-166.00,-158.00,134.00,5,3
2024-05-05 18:10:00,Minnesota Twins,Boston Red Sox,-1.5,124.00,-148.00,-162.00,136.00,2,9
2024-05-05 23:10:00,Philadelphia Phillies,San Francisco Giants,1.5,-175.00,145.00,-166.00,130.00,5,4
2024-05-07 22:45:00,Washington Nationals,Baltimore Orioles,1.5,-102.00,-118.00,190.00,-230.00,3,0
2024-05-07 22:49:34,Tampa Bay Rays,Chicago White Sox,-1.5,-116.00,-109.00,-250.00,205.00,5,1
2024-05-07 23:20:59,Atlanta Braves,Boston Red Sox,-1.5,120.00,-142.00,-166.00,140.00,4,2
2024-05-08 00:40:00,Colorado Rockies,San Francisco Giants,1.5,-118.00,-102.00,144.00,-172.00,0,5
2024-05-07 22:10:48,Cleveland Guardians,Detroit Tigers,-1.5,164.00,-198.00,148.00,-190.00,7,11
2024-05-07 23:39:26,Chicago Cubs,San Diego Padres,-1.5,110.00,-148.00,-196.00,152.00,3,2
2024-05-07 23:46:40,St. Louis Cardinals,New York Mets,-1.5,170.00,-205.00,-166.00,130.00,5,7
2024-05-08 17:05:00,Philadelphia Phillies,Toronto Blue Jays,-1.5,136.00,-162.00,-156.00,132.00,3,5
2024-05-08 22:46:00,Washington Nationals,Baltimore Orioles,1.5,-115.00,-105.00,148.00,-176.00,6,7
2024-05-08 22:51:00,Tampa Bay Rays,Chicago White Sox,-1.5,-108.00,-112.00,-230.00,190.00,1,4
2024-05-09 00:41:00,Colorado Rockies,San Francisco Giants,1.5,-108.00,-112.00,154.00,-184.00,6,8
2024-05-08 23:41:00,Minnesota Twins,Seattle Mariners,1.5,-166.00,140.00,-210.00,160.00,6,3
2024-05-09 19:10:00,Colorado Rockies,San Francisco Giants,1.5,-120.00,100.00,140.00,-166.00,9,1
2024-05-10 00:25:00,Chicago White Sox,Cleveland Guardians,1.5,-135.00,115.00,132.00,-156.00,3,2
2024-05-11 00:05:00,New York Mets,Atlanta Braves,1.5,-132.00,112.00,132.00,-156.00,2,4
2024-05-10 23:12:13,Boston Red Sox,Washington Nationals,-1.5,-103.00,-117.00,-205.00,172.00,1,5
2024-05-10 23:10:51,Miami Marlins,Philadelphia Phillies,1.5,-110.00,-110.00,148.00,-176.00,2,8
2024-05-11 00:40:00,Colorado Rockies,Texas Rangers,1.5,-102.00,-118.00,156.00,-186.00,4,2
2024-05-11 01:40:00,San Diego Padres,Los Angeles Dodgers,1.5,-119.00,-101.00,142.00,-168.00,2,1
2024-05-11 02:15:00,San Francisco Giants,Cincinnati Reds,-1.5,144.00,-164.00,-162.00,136.00,2,4
2024-05-10 22:49:43,Tampa Bay Rays,New York Yankees,1.5,-141.00,121.00,150.00,-196.00,0,2
2024-05-10 23:07:23,Baltimore Orioles,Arizona Diamondbacks,-1.5,144.00,-164.00,-280.00,205.00,4,2
2024-05-10 23:35:00,Pittsburgh Pirates,Chicago Cubs,-1.5,-114.00,-114.00,-270.00,200.00,2,7
2024-05-11 01:40:00,Seattle Mariners,Oakland Athletics,-1.5,145.00,-180.00,-154.00,130.00,8,1
2024-05-11 19:07:00,Toronto Blue Jays,Minnesota Twins,-1.5,135.00,-155.00,-154.00,130.00,10,8
2024-05-11 20:05:00,Baltimore Orioles,Arizona Diamondbacks,-1.5,120.00,-140.00,-158.00,134.00,5,4
2024-05-11 20:10:00,New York Mets,Atlanta Braves,1.5,-130.00,110.00,142.00,-168.00,1,4
2024-05-11 20:10:00,Boston Red Sox,Washington Nationals,-1.5,135.00,-155.00,-154.00,130.00,4,2
2024-05-11 23:10:46,Chicago White Sox,Cleveland Guardians,1.5,-125.00,105.00,142.00,-168.00,3,1
2024-05-12 00:10:00,Colorado Rockies,Texas Rangers,1.5,-110.00,-110.00,130.00,-154.00,8,3
2024-05-11 23:15:48,Milwaukee Brewers,St. Louis Cardinals,-1.5,120.00,-156.00,-215.00,166.00,5,3
2024-05-12 01:38:00,Los Angeles Angels,Kansas City Royals,1.5,-140.00,120.00,138.00,-164.00,9,3
2024-05-12 01:40:00,Seattle Mariners,Oakland Athletics,-1.5,-105.00,-115.00,-220.00,184.00,1,8
2024-05-12 17:40:00,Miami Marlins,Philadelphia Phillies,1.5,-105.00,-115.00,194.00,-240.00,7,6
2024-05-12 18:10:00,Chicago White Sox,Cleveland Guardians,1.5,-120.00,100.00,148.00,-176.00,0,7
2024-05-12 20:10:00,Seattle Mariners,Oakland Athletics,-1.5,-105.00,-115.00,-250.00,205.00,8,4
2024-05-12 23:10:39,New York Mets,Atlanta Braves,1.5,-155.00,135.00,142.00,-182.00,4,3
2024-05-13 22:35:00,Baltimore Orioles,Toronto Blue Jays,-1.5,130.00,-150.00,-162.00,136.00,2,3
2024-05-13 22:40:26,Detroit Tigers,Miami Marlins,-1.5,130.00,-150.00,-172.00,144.00,6,5
2024-05-14 00:10:00,Houston Astros,Oakland Athletics,-1.5,115.00,-135.00,-162.00,136.00,9,2
2024-05-14 01:40:00,San Diego Padres,Colorado Rockies,-1.5,105.00,-126.00,-205.00,172.00,4,5
2024-05-13 23:20:00,Atlanta Braves,Chicago Cubs,-1.5,150.00,-170.00,-172.00,134.00,2,0
2024-05-13 23:40:24,Milwaukee Brewers,Pittsburgh Pirates,-1.5,160.00,-180.00,154.00,-200.00,6,8
2024-05-14 01:40:00,Arizona Diamondbacks,Cincinnati Reds,-1.5,150.00,-170.00,-158.00,134.00,6,5
2024-05-14 01:40:00,Seattle Mariners,Kansas City Royals,-1.5,150.00,-182.00,-154.00,130.00,6,2
2024-05-14 01:45:00,San Francisco Giants,Los Angeles Dodgers,1.5,109.00,-129.00,180.00,-215.00,4,6
2024-05-14 22:40:29,Detroit Tigers,Miami Marlins,-1.5,116.00,-140.00,-184.00,154.00,0,1
2024-05-14 23:21:57,Atlanta Braves,Chicago Cubs,-1.5,114.00,-137.00,-188.00,158.00,7,0
2024-05-14 23:41:12,Milwaukee Brewers,Pittsburgh Pirates,-1.5,130.00,-156.00,-158.00,134.00,4,3
