city,date,time,datetime,temp_c,temp_f,model,time_period,comparison_pair,month,month_name,season,actual_temp_f,has_actual_temp
miami,2024-01-01,18:00,2024-01-01T18:00,21.7,71.06,NOA_blend_equivalent,evening,2024-01-02,1,January,Winter,70.34,True
chicago,2024-01-02,06:00,2024-01-02T06:00,-2.2,28.04,NOA_blend_equivalent,morning,2024-01-02,1,January,Winter,36.14,True
chicago,2024-01-01,18:00,2024-01-01T18:00,-1.3,29.66,NOA_blend_equivalent,evening,2024-01-02,1,January,Winter,33.62,True
los_angeles,2024-01-02,06:00,2024-01-02T06:00,7.9,46.22,NOA_blend_equivalent,morning,2024-01-02,1,January,Winter,62.78,True
los_angeles,2024-01-01,18:00,2024-01-01T18:00,15.2,59.36,NOA_blend_equivalent,evening,2024-01-02,1,January,Winter,62.96,True
denver,2024-01-03,06:00,2024-01-03T06:00,-5.7,21.74,NOA_blend_equivalent,morning,2024-01-03,1,January,Winter,42.44,True
denver,2024-01-02,18:00,2024-01-02T18:00,4.8,40.64,NOA_blend_equivalent,evening,2024-01-03,1,January,Winter,44.06,True
miami,2024-01-03,06:00,2024-01-03T06:00,12.8,55.04,NOA_blend_equivalent,morning,2024-01-03,1,January,Winter,71.24000000000001,True
miami,2024-01-02,18:00,2024-01-02T18:00,19.2,66.56,NOA_blend_equivalent,evening,2024-01-03,1,January,Winter,69.8,True
chicago,2024-01-03,06:00,2024-01-03T06:00,-0.4,31.28,NOA_blend_equivalent,morning,2024-01-03,1,January,Winter,35.6,True
chicago,2024-01-02,18:00,2024-01-02T18:00,2.3,36.14,NOA_blend_equivalent,evening,2024-01-03,1,January,Winter,36.14,True
los_angeles,2024-01-03,06:00,2024-01-03T06:00,11.2,52.16,NOA_blend_equivalent,morning,2024-01-03,1,January,Winter,59.9,True
los_angeles,2024-01-02,18:00,2024-01-02T18:00,14.5,58.1,NOA_blend_equivalent,evening,2024-01-03,1,January,Winter,62.78,True
denver,2024-01-04,06:00,2024-01-04T06:00,-5.4,22.28,NOA_blend_equivalent,morning,2024-01-04,1,January,Winter,33.98,True
denver,2024-01-03,18:00,2024-01-03T18:00,1.9,35.42,NOA_blend_equivalent,evening,2024-01-04,1,January,Winter,42.44,True
miami,2024-01-04,06:00,2024-01-04T06:00,16.4,61.52,NOA_blend_equivalent,morning,2024-01-04,1,January,Winter,75.74000000000001,True
miami,2024-01-03,18:00,2024-01-03T18:00,21.2,70.16,NOA_blend_equivalent,evening,2024-01-04,1,January,Winter,71.24000000000001,True
chicago,2024-01-04,06:00,2024-01-04T06:00,-1.2,29.84,NOA_blend_equivalent,morning,2024-01-04,1,January,Winter,34.52,True
chicago,2024-01-03,18:00,2024-01-03T18:00,1.1,33.98,NOA_blend_equivalent,evening,2024-01-04,1,January,Winter,35.6,True
los_angeles,2024-01-04,06:00,2024-01-04T06:00,11.1,51.98,NOA_blend_equivalent,morning,2024-01-04,1,January,Winter,61.88,True
los_angeles,2024-01-03,18:00,2024-01-03T18:00,15.3,59.540000000000006,NOA_blend_equivalent,evening,2024-01-04,1,January,Winter,59.9,True
denver,2024-01-05,06:00,2024-01-05T06:00,-5.2,22.64,NOA_blend_equivalent,morning,2024-01-05,1,January,Winter,38.48,True
denver,2024-01-04,18:00,2024-01-04T18:00,-2.8,26.96,NOA_blend_equivalent,evening,2024-01-05,1,January,Winter,33.98,True
miami,2024-01-05,06:00,2024-01-05T06:00,17.0,62.6,NOA_blend_equivalent,morning,2024-01-05,1,January,Winter,75.38,True
miami,2024-01-04,18:00,2024-01-04T18:00,24.1,75.38,NOA_blend_equivalent,evening,2024-01-05,1,January,Winter,75.74000000000001,True
chicago,2024-01-05,06:00,2024-01-05T06:00,-3.8,25.16,NOA_blend_equivalent,morning,2024-01-05,1,January,Winter,36.5,True
chicago,2024-01-04,18:00,2024-01-04T18:00,0.5,32.9,NOA_blend_equivalent,evening,2024-01-05,1,January,Winter,34.52,True
los_angeles,2024-01-05,06:00,2024-01-05T06:00,7.1,44.78,NOA_blend_equivalent,morning,2024-01-05,1,January,Winter,61.88,True
los_angeles,2024-01-04,18:00,2024-01-04T18:00,15.7,60.26,NOA_blend_equivalent,evening,2024-01-05,1,January,Winter,61.88,True
denver,2024-01-06,06:00,2024-01-06T06:00,-6.4,20.48,NOA_blend_equivalent,morning,2024-01-06,1,January,Winter,36.32,True
denver,2024-01-05,18:00,2024-01-05T18:00,1.7,35.06,NOA_blend_equivalent,evening,2024-01-06,1,January,Winter,38.48,True
miami,2024-01-06,06:00,2024-01-06T06:00,22.4,72.32,NOA_blend_equivalent,morning,2024-01-06,1,January,Winter,79.34,True
miami,2024-01-05,18:00,2024-01-05T18:00,23.0,73.4,NOA_blend_equivalent,evening,2024-01-06,1,January,Winter,75.38,True
chicago,2024-01-06,06:00,2024-01-06T06:00,-0.2,31.64,NOA_blend_equivalent,morning,2024-01-06,1,January,Winter,32.0,True
chicago,2024-01-05,18:00,2024-01-05T18:00,0.6,33.08,NOA_blend_equivalent,evening,2024-01-06,1,January,Winter,36.5,True
los_angeles,2024-01-06,06:00,2024-01-06T06:00,6.5,43.7,NOA_blend_equivalent,morning,2024-01-06,1,January,Winter,61.34,True
los_angeles,2024-01-05,18:00,2024-01-05T18:00,13.7,56.66,NOA_blend_equivalent,evening,2024-01-06,1,January,Winter,61.88,True
denver,2024-01-07,06:00,2024-01-07T06:00,-6.8,19.76,NOA_blend_equivalent,morning,2024-01-07,1,January,Winter,33.62,True
denver,2024-01-06,18:00,2024-01-06T18:00,-1.1,30.02,NOA_blend_equivalent,evening,2024-01-07,1,January,Winter,36.32,True
miami,2024-01-07,06:00,2024-01-07T06:00,22.5,72.5,NOA_blend_equivalent,morning,2024-01-07,1,January,Winter,74.3,True
miami,2024-01-06,18:00,2024-01-06T18:00,25.4,77.72,NOA_blend_equivalent,evening,2024-01-07,1,January,Winter,79.34,True
chicago,2024-01-07,06:00,2024-01-07T06:00,-1.2,29.84,NOA_blend_equivalent,morning,2024-01-07,1,January,Winter,34.52,True
chicago,2024-01-06,18:00,2024-01-06T18:00,0.3,32.54,NOA_blend_equivalent,evening,2024-01-07,1,January,Winter,32.0,True
los_angeles,2024-01-07,06:00,2024-01-07T06:00,10.1,50.18,NOA_blend_equivalent,morning,2024-01-07,1,January,Winter,55.58,True
los_angeles,2024-01-06,18:00,2024-01-06T18:00,13.8,56.84,NOA_blend_equivalent,evening,2024-01-07,1,January,Winter,61.34,True
denver,2024-01-08,06:00,2024-01-08T06:00,-5.8,21.56,NOA_blend_equivalent,morning,2024-01-08,1,January,Winter,28.94,True
denver,2024-01-07,18:00,2024-01-07T18:00,-1.9,28.58,NOA_blend_equivalent,evening,2024-01-08,1,January,Winter,33.62,True
miami,2024-01-08,06:00,2024-01-08T06:00,16.1,60.98,NOA_blend_equivalent,morning,2024-01-08,1,January,Winter,75.74000000000001,True
miami,2024-01-07,18:00,2024-01-07T18:00,18.6,65.48,NOA_blend_equivalent,evening,2024-01-08,1,January,Winter,74.3,True
chicago,2024-01-08,06:00,2024-01-08T06:00,-0.7,30.74,NOA_blend_equivalent,morning,2024-01-08,1,January,Winter,35.78,True
chicago,2024-01-07,18:00,2024-01-07T18:00,0.3,32.54,NOA_blend_equivalent,evening,2024-01-08,1,January,Winter,34.52,True
los_angeles,2024-01-08,06:00,2024-01-08T06:00,7.6,45.68,NOA_blend_equivalent,morning,2024-01-08,1,January,Winter,58.1,True
los_angeles,2024-01-07,18:00,2024-01-07T18:00,11.6,52.88,NOA_blend_equivalent,evening,2024-01-08,1,January,Winter,55.58,True
denver,2024-01-09,06:00,2024-01-09T06:00,-15.6,3.919999999999998,NOA_blend_equivalent,morning,2024-01-09,1,January,Winter,40.46,True
denver,2024-01-08,18:00,2024-01-08T18:00,-5.2,22.64,NOA_blend_equivalent,evening,2024-01-09,1,January,Winter,28.94,True
miami,2024-01-09,06:00,2024-01-09T06:00,22.8,73.04,NOA_blend_equivalent,morning,2024-01-09,1,January,Winter,79.7,True
miami,2024-01-08,18:00,2024-01-08T18:00,22.1,71.78,NOA_blend_equivalent,evening,2024-01-09,1,January,Winter,75.74000000000001,True
chicago,2024-01-09,06:00,2024-01-09T06:00,0.7,33.26,NOA_blend_equivalent,morning,2024-01-09,1,January,Winter,33.44,True
chicago,2024-01-08,18:00,2024-01-08T18:00,1.8,35.24,NOA_blend_equivalent,evening,2024-01-09,1,January,Winter,35.78,True
los_angeles,2024-01-09,06:00,2024-01-09T06:00,4.9,40.82,NOA_blend_equivalent,morning,2024-01-09,1,January,Winter,58.28,True
los_angeles,2024-01-08,18:00,2024-01-08T18:00,12.9,55.22,NOA_blend_equivalent,evening,2024-01-09,1,January,Winter,58.1,True
denver,2024-01-10,06:00,2024-01-10T06:00,-1.5,29.3,NOA_blend_equivalent,morning,2024-01-10,1,January,Winter,36.32,True
denver,2024-01-09,18:00,2024-01-09T18:00,2.8,37.04,NOA_blend_equivalent,evening,2024-01-10,1,January,Winter,40.46,True
miami,2024-01-10,06:00,2024-01-10T06:00,18.6,65.48,NOA_blend_equivalent,morning,2024-01-10,1,January,Winter,76.82,True
miami,2024-01-09,18:00,2024-01-09T18:00,24.5,76.1,NOA_blend_equivalent,evening,2024-01-10,1,January,Winter,79.7,True
chicago,2024-01-10,06:00,2024-01-10T06:00,0.4,32.72,NOA_blend_equivalent,morning,2024-01-10,1,January,Winter,32.54,True
chicago,2024-01-09,18:00,2024-01-09T18:00,0.1,32.18,NOA_blend_equivalent,evening,2024-01-10,1,January,Winter,33.44,True
los_angeles,2024-01-10,06:00,2024-01-10T06:00,5.9,42.620000000000005,NOA_blend_equivalent,morning,2024-01-10,1,January,Winter,57.38,True
los_angeles,2024-01-09,18:00,2024-01-09T18:00,12.9,55.22,NOA_blend_equivalent,evening,2024-01-10,1,January,Winter,58.28,True
denver,2024-01-11,06:00,2024-01-11T06:00,-6.9,19.58,NOA_blend_equivalent,morning,2024-01-11,1,January,Winter,28.22,True
denver,2024-01-10,18:00,2024-01-10T18:00,-0.8,30.56,NOA_blend_equivalent,evening,2024-01-11,1,January,Winter,36.32,True
miami,2024-01-11,06:00,2024-01-11T06:00,19.1,66.38,NOA_blend_equivalent,morning,2024-01-11,1,January,Winter,71.78,True
miami,2024-01-10,18:00,2024-01-10T18:00,21.2,70.16,NOA_blend_equivalent,evening,2024-01-11,1,January,Winter,76.82,True
chicago,2024-01-11,06:00,2024-01-11T06:00,0.3,32.54,NOA_blend_equivalent,morning,2024-01-11,1,January,Winter,32.0,True
chicago,2024-01-10,18:00,2024-01-10T18:00,-1.9,28.58,NOA_blend_equivalent,evening,2024-01-11,1,January,Winter,32.54,True
los_angeles,2024-01-11,06:00,2024-01-11T06:00,12.5,54.5,NOA_blend_equivalent,morning,2024-01-11,1,January,Winter,61.16,True
los_angeles,2024-01-10,18:00,2024-01-10T18:00,13.2,55.76,NOA_blend_equivalent,evening,2024-01-11,1,January,Winter,57.38,True
denver,2024-01-12,06:00,2024-01-12T06:00,-10.9,12.38,NOA_blend_equivalent,morning,2024-01-12,1,January,Winter,33.26,True
denver,2024-01-11,18:00,2024-01-11T18:00,-10.6,12.920000000000002,NOA_blend_equivalent,evening,2024-01-12,1,January,Winter,28.22,True
miami,2024-01-12,06:00,2024-01-12T06:00,22.8,73.04,NOA_blend_equivalent,morning,2024-01-12,1,January,Winter,83.12,True
miami,2024-01-11,18:00,2024-01-11T18:00,19.1,66.38,NOA_blend_equivalent,evening,2024-01-12,1,January,Winter,71.78,True
chicago,2024-01-12,06:00,2024-01-12T06:00,0.2,32.36,NOA_blend_equivalent,morning,2024-01-12,1,January,Winter,36.68,True
chicago,2024-01-11,18:00,2024-01-11T18:00,-1.8,28.76,NOA_blend_equivalent,evening,2024-01-12,1,January,Winter,32.0,True
los_angeles,2024-01-12,06:00,2024-01-12T06:00,5.0,41.0,NOA_blend_equivalent,morning,2024-01-12,1,January,Winter,59.540000000000006,True
los_angeles,2024-01-11,18:00,2024-01-11T18:00,13.2,55.76,NOA_blend_equivalent,evening,2024-01-12,1,January,Winter,61.16,True
denver,2024-01-13,06:00,2024-01-13T06:00,-21.9,-7.420000000000002,NOA_blend_equivalent,morning,2024-01-13,1,January,Winter,8.059999999999999,True
denver,2024-01-12,18:00,2024-01-12T18:00,-2.3,27.86,NOA_blend_equivalent,evening,2024-01-13,1,January,Winter,33.26,True
miami,2024-01-13,06:00,2024-01-13T06:00,24.0,75.2,NOA_blend_equivalent,morning,2024-01-13,1,January,Winter,82.22,True
miami,2024-01-12,18:00,2024-01-12T18:00,26.5,79.7,NOA_blend_equivalent,evening,2024-01-13,1,January,Winter,83.12,True
chicago,2024-01-13,06:00,2024-01-13T06:00,-3.5,25.7,NOA_blend_equivalent,morning,2024-01-13,1,January,Winter,32.72,True
chicago,2024-01-12,18:00,2024-01-12T18:00,0.3,32.54,NOA_blend_equivalent,evening,2024-01-13,1,January,Winter,36.68,True
los_angeles,2024-01-13,06:00,2024-01-13T06:00,5.5,41.9,NOA_blend_equivalent,morning,2024-01-13,1,January,Winter,59.540000000000006,True
los_angeles,2024-01-12,18:00,2024-01-12T18:00,12.6,54.68,NOA_blend_equivalent,evening,2024-01-13,1,January,Winter,59.540000000000006,True
denver,2024-01-14,06:00,2024-01-14T06:00,-20.7,-5.259999999999998,NOA_blend_equivalent,morning,2024-01-14,1,January,Winter,5.899999999999999,True
denver,2024-01-13,18:00,2024-01-13T18:00,-21.4,-6.519999999999996,NOA_blend_equivalent,evening,2024-01-14,1,January,Winter,8.059999999999999,True
miami,2024-01-14,06:00,2024-01-14T06:00,19.3,66.74000000000001,NOA_blend_equivalent,morning,2024-01-14,1,January,Winter,74.66,True
miami,2024-01-13,18:00,2024-01-13T18:00,22.3,72.14,NOA_blend_equivalent,evening,2024-01-14,1,January,Winter,82.22,True
chicago,2024-01-14,06:00,2024-01-14T06:00,-21.4,-6.519999999999996,NOA_blend_equivalent,morning,2024-01-14,1,January,Winter,0.3200000000000003,True
chicago,2024-01-13,18:00,2024-01-13T18:00,-10.8,12.56,NOA_blend_equivalent,evening,2024-01-14,1,January,Winter,32.72,True
los_angeles,2024-01-14,06:00,2024-01-14T06:00,6.8,44.24,NOA_blend_equivalent,morning,2024-01-14,1,January,Winter,59.18,True
los_angeles,2024-01-13,18:00,2024-01-13T18:00,12.4,54.32,NOA_blend_equivalent,evening,2024-01-14,1,January,Winter,59.540000000000006,True
denver,2024-01-15,06:00,2024-01-15T06:00,-19.0,-2.200000000000003,NOA_blend_equivalent,morning,2024-01-15,1,January,Winter,3.559999999999995,True
denver,2024-01-14,18:00,2024-01-14T18:00,-16.7,1.9400000000000048,NOA_blend_equivalent,evening,2024-01-15,1,January,Winter,5.899999999999999,True
miami,2024-01-15,06:00,2024-01-15T06:00,22.3,72.14,NOA_blend_equivalent,morning,2024-01-15,1,January,Winter,80.42,True
miami,2024-01-14,18:00,2024-01-14T18:00,19.7,67.46,NOA_blend_equivalent,evening,2024-01-15,1,January,Winter,74.66,True
chicago,2024-01-15,06:00,2024-01-15T06:00,-24.4,-11.920000000000002,NOA_blend_equivalent,morning,2024-01-15,1,January,Winter,-2.200000000000003,True
chicago,2024-01-14,18:00,2024-01-14T18:00,-23.0,-9.4,NOA_blend_equivalent,evening,2024-01-15,1,January,Winter,0.3200000000000003,True
los_angeles,2024-01-15,06:00,2024-01-15T06:00,7.2,44.96,NOA_blend_equivalent,morning,2024-01-15,1,January,Winter,60.08,True
los_angeles,2024-01-14,18:00,2024-01-14T18:00,13.5,56.3,NOA_blend_equivalent,evening,2024-01-15,1,January,Winter,59.18,True
denver,2024-01-16,06:00,2024-01-16T06:00,-19.3,-2.740000000000002,NOA_blend_equivalent,morning,2024-01-16,1,January,Winter,29.48,True
denver,2024-01-15,18:00,2024-01-15T18:00,-20.5,-4.899999999999999,NOA_blend_equivalent,evening,2024-01-16,1,January,Winter,3.559999999999995,True
miami,2024-01-16,06:00,2024-01-16T06:00,23.2,73.75999999999999,NOA_blend_equivalent,morning,2024-01-16,1,January,Winter,80.24000000000001,True
miami,2024-01-15,18:00,2024-01-15T18:00,25.3,77.54,NOA_blend_equivalent,evening,2024-01-16,1,January,Winter,80.42,True
chicago,2024-01-16,06:00,2024-01-16T06:00,-21.0,-5.799999999999997,NOA_blend_equivalent,morning,2024-01-16,1,January,Winter,-0.759999999999998,True
chicago,2024-01-15,18:00,2024-01-15T18:00,-19.2,-2.559999999999995,NOA_blend_equivalent,evening,2024-01-16,1,January,Winter,-2.200000000000003,True
los_angeles,2024-01-16,06:00,2024-01-16T06:00,8.4,47.120000000000005,NOA_blend_equivalent,morning,2024-01-16,1,January,Winter,61.52,True
los_angeles,2024-01-15,18:00,2024-01-15T18:00,13.5,56.3,NOA_blend_equivalent,evening,2024-01-16,1,January,Winter,60.08,True
denver,2024-01-17,06:00,2024-01-17T06:00,-3.6,25.52,NOA_blend_equivalent,morning,2024-01-17,1,January,Winter,35.96,True
denver,2024-01-16,18:00,2024-01-16T18:00,-1.2,29.84,NOA_blend_equivalent,evening,2024-01-17,1,January,Winter,29.48,True
miami,2024-01-17,06:00,2024-01-17T06:00,21.3,70.34,NOA_blend_equivalent,morning,2024-01-17,1,January,Winter,71.6,True
miami,2024-01-16,18:00,2024-01-16T18:00,25.7,78.25999999999999,NOA_blend_equivalent,evening,2024-01-17,1,January,Winter,80.24000000000001,True
chicago,2024-01-17,06:00,2024-01-17T06:00,-17.8,-0.0400000000000062,NOA_blend_equivalent,morning,2024-01-17,1,January,Winter,16.7,True
chicago,2024-01-16,18:00,2024-01-16T18:00,-18.1,-0.5799999999999983,NOA_blend_equivalent,evening,2024-01-17,1,January,Winter,-0.759999999999998,True
los_angeles,2024-01-17,06:00,2024-01-17T06:00,12.9,55.22,NOA_blend_equivalent,morning,2024-01-17,1,January,Winter,61.52,True
los_angeles,2024-01-16,18:00,2024-01-16T18:00,13.7,56.66,NOA_blend_equivalent,evening,2024-01-17,1,January,Winter,61.52,True
denver,2024-01-18,06:00,2024-01-18T06:00,0.2,32.36,NOA_blend_equivalent,morning,2024-01-18,1,January,Winter,42.08,True
denver,2024-01-17,18:00,2024-01-17T18:00,1.0,33.8,NOA_blend_equivalent,evening,2024-01-18,1,January,Winter,35.96,True
miami,2024-01-18,06:00,2024-01-18T06:00,21.3,70.34,NOA_blend_equivalent,morning,2024-01-18,1,January,Winter,79.16,True
miami,2024-01-17,18:00,2024-01-17T18:00,20.9,69.62,NOA_blend_equivalent,evening,2024-01-18,1,January,Winter,71.6,True
chicago,2024-01-18,06:00,2024-01-18T06:00,-6.6,20.12,NOA_blend_equivalent,morning,2024-01-18,1,January,Winter,23.54,True
chicago,2024-01-17,18:00,2024-01-17T18:00,-10.0,14.0,NOA_blend_equivalent,evening,2024-01-18,1,January,Winter,16.7,True
los_angeles,2024-01-18,06:00,2024-01-18T06:00,12.2,53.96,NOA_blend_equivalent,morning,2024-01-18,1,January,Winter,62.78,True
los_angeles,2024-01-17,18:00,2024-01-17T18:00,14.2,57.56,NOA_blend_equivalent,evening,2024-01-18,1,January,Winter,61.52,True
denver,2024-01-19,06:00,2024-01-19T06:00,-10.5,13.1,NOA_blend_equivalent,morning,2024-01-19,1,January,Winter,30.74,True
denver,2024-01-18,18:00,2024-01-18T18:00,-5.8,21.56,NOA_blend_equivalent,evening,2024-01-19,1,January,Winter,42.08,True
miami,2024-01-19,06:00,2024-01-19T06:00,21.1,69.98,NOA_blend_equivalent,morning,2024-01-19,1,January,Winter,78.8,True
miami,2024-01-18,18:00,2024-01-18T18:00,24.3,75.74000000000001,NOA_blend_equivalent,evening,2024-01-19,1,January,Winter,79.16,True
chicago,2024-01-19,06:00,2024-01-19T06:00,-12.1,10.220000000000002,NOA_blend_equivalent,morning,2024-01-19,1,January,Winter,11.66,True
chicago,2024-01-18,18:00,2024-01-18T18:00,-6.5,20.3,NOA_blend_equivalent,evening,2024-01-19,1,January,Winter,23.54,True
los_angeles,2024-01-19,06:00,2024-01-19T06:00,11.6,52.88,NOA_blend_equivalent,morning,2024-01-19,1,January,Winter,64.58,True
los_angeles,2024-01-18,18:00,2024-01-18T18:00,14.5,58.1,NOA_blend_equivalent,evening,2024-01-19,1,January,Winter,62.78,True
denver,2024-01-20,06:00,2024-01-20T06:00,-8.4,16.88,NOA_blend_equivalent,morning,2024-01-20,1,January,Winter,36.86,True
denver,2024-01-19,18:00,2024-01-19T18:00,-2.0,28.4,NOA_blend_equivalent,evening,2024-01-20,1,January,Winter,30.74,True
miami,2024-01-20,06:00,2024-01-20T06:00,18.3,64.94,NOA_blend_equivalent,morning,2024-01-20,1,January,Winter,71.24000000000001,True
miami,2024-01-19,18:00,2024-01-19T18:00,22.5,72.5,NOA_blend_equivalent,evening,2024-01-20,1,January,Winter,78.8,True
chicago,2024-01-20,06:00,2024-01-20T06:00,-16.7,1.9400000000000048,NOA_blend_equivalent,morning,2024-01-20,1,January,Winter,16.88,True
chicago,2024-01-19,18:00,2024-01-19T18:00,-11.6,11.12,NOA_blend_equivalent,evening,2024-01-20,1,January,Winter,11.66,True
los_angeles,2024-01-20,06:00,2024-01-20T06:00,14.1,57.38,NOA_blend_equivalent,morning,2024-01-20,1,January,Winter,59.72,True
los_angeles,2024-01-19,18:00,2024-01-19T18:00,14.5,58.1,NOA_blend_equivalent,evening,2024-01-20,1,January,Winter,64.58,True
denver,2024-01-21,06:00,2024-01-21T06:00,2.5,36.5,NOA_blend_equivalent,morning,2024-01-21,1,January,Winter,50.54,True
denver,2024-01-20,18:00,2024-01-20T18:00,-0.5,31.1,NOA_blend_equivalent,evening,2024-01-21,1,January,Winter,36.86,True
miami,2024-01-21,06:00,2024-01-21T06:00,9.7,49.46,NOA_blend_equivalent,morning,2024-01-21,1,January,Winter,70.16,True
miami,2024-01-20,18:00,2024-01-20T18:00,21.8,71.24000000000001,NOA_blend_equivalent,evening,2024-01-21,1,January,Winter,71.24000000000001,True
chicago,2024-01-21,06:00,2024-01-21T06:00,-22.0,-7.600000000000001,NOA_blend_equivalent,morning,2024-01-21,1,January,Winter,20.48,True
chicago,2024-01-20,18:00,2024-01-20T18:00,-12.1,10.220000000000002,NOA_blend_equivalent,evening,2024-01-21,1,January,Winter,16.88,True
los_angeles,2024-01-21,06:00,2024-01-21T06:00,13.5,56.3,NOA_blend_equivalent,morning,2024-01-21,1,January,Winter,61.52,True
los_angeles,2024-01-20,18:00,2024-01-20T18:00,13.1,55.58,NOA_blend_equivalent,evening,2024-01-21,1,January,Winter,59.72,True
denver,2024-01-22,06:00,2024-01-22T06:00,-1.1,30.02,NOA_blend_equivalent,morning,2024-01-22,1,January,Winter,47.66,True
denver,2024-01-21,18:00,2024-01-21T18:00,5.7,42.260000000000005,NOA_blend_equivalent,evening,2024-01-22,1,January,Winter,50.54,True
miami,2024-01-22,06:00,2024-01-22T06:00,16.3,61.34,NOA_blend_equivalent,morning,2024-01-22,1,January,Winter,72.14,True
miami,2024-01-21,18:00,2024-01-21T18:00,18.4,65.12,NOA_blend_equivalent,evening,2024-01-22,1,January,Winter,70.16,True
chicago,2024-01-22,06:00,2024-01-22T06:00,-5.0,23.0,NOA_blend_equivalent,morning,2024-01-22,1,January,Winter,32.54,True
chicago,2024-01-21,18:00,2024-01-21T18:00,-8.7,16.34,NOA_blend_equivalent,evening,2024-01-22,1,January,Winter,20.48,True
los_angeles,2024-01-22,06:00,2024-01-22T06:00,13.9,57.02,NOA_blend_equivalent,morning,2024-01-22,1,January,Winter,60.440000000000005,True
los_angeles,2024-01-21,18:00,2024-01-21T18:00,15.0,59.0,NOA_blend_equivalent,evening,2024-01-22,1,January,Winter,61.52,True
denver,2024-01-23,06:00,2024-01-23T06:00,-1.6,29.12,NOA_blend_equivalent,morning,2024-01-23,1,January,Winter,48.92,True
denver,2024-01-22,18:00,2024-01-22T18:00,7.5,45.5,NOA_blend_equivalent,evening,2024-01-23,1,January,Winter,47.66,True
miami,2024-01-23,06:00,2024-01-23T06:00,18.6,65.48,NOA_blend_equivalent,morning,2024-01-23,1,January,Winter,76.64,True
miami,2024-01-22,18:00,2024-01-22T18:00,21.2,70.16,NOA_blend_equivalent,evening,2024-01-23,1,January,Winter,72.14,True
chicago,2024-01-23,06:00,2024-01-23T06:00,-0.1,31.82,NOA_blend_equivalent,morning,2024-01-23,1,January,Winter,34.34,True
chicago,2024-01-22,18:00,2024-01-22T18:00,-0.1,31.82,NOA_blend_equivalent,evening,2024-01-23,1,January,Winter,32.54,True
los_angeles,2024-01-23,06:00,2024-01-23T06:00,12.0,53.6,NOA_blend_equivalent,morning,2024-01-23,1,January,Winter,62.78,True
los_angeles,2024-01-22,18:00,2024-01-22T18:00,13.4,56.120000000000005,NOA_blend_equivalent,evening,2024-01-23,1,January,Winter,60.440000000000005,True
denver,2024-01-24,06:00,2024-01-24T06:00,-2.6,27.32,NOA_blend_equivalent,morning,2024-01-24,1,January,Winter,45.32,True
denver,2024-01-23,18:00,2024-01-23T18:00,7.1,44.78,NOA_blend_equivalent,evening,2024-01-24,1,January,Winter,48.92,True
miami,2024-01-24,06:00,2024-01-24T06:00,21.4,70.52,NOA_blend_equivalent,morning,2024-01-24,1,January,Winter,78.44,True
miami,2024-01-23,18:00,2024-01-23T18:00,24.3,75.74000000000001,NOA_blend_equivalent,evening,2024-01-24,1,January,Winter,76.64,True
chicago,2024-01-24,06:00,2024-01-24T06:00,0.1,32.18,NOA_blend_equivalent,morning,2024-01-24,1,January,Winter,37.04,True
chicago,2024-01-23,18:00,2024-01-23T18:00,0.0,32.0,NOA_blend_equivalent,evening,2024-01-24,1,January,Winter,34.34,True
los_angeles,2024-01-24,06:00,2024-01-24T06:00,13.4,56.120000000000005,NOA_blend_equivalent,morning,2024-01-24,1,January,Winter,61.7,True
los_angeles,2024-01-23,18:00,2024-01-23T18:00,14.8,58.64,NOA_blend_equivalent,evening,2024-01-24,1,January,Winter,62.78,True
denver,2024-01-25,06:00,2024-01-25T06:00,-2.5,27.5,NOA_blend_equivalent,morning,2024-01-25,1,January,Winter,45.32,True
denver,2024-01-24,18:00,2024-01-24T18:00,6.5,43.7,NOA_blend_equivalent,evening,2024-01-25,1,January,Winter,45.32,True
miami,2024-01-25,06:00,2024-01-25T06:00,22.2,71.96,NOA_blend_equivalent,morning,2024-01-25,1,January,Winter,78.62,True
miami,2024-01-24,18:00,2024-01-24T18:00,24.9,76.82,NOA_blend_equivalent,evening,2024-01-25,1,January,Winter,78.44,True
chicago,2024-01-25,06:00,2024-01-25T06:00,0.3,32.54,NOA_blend_equivalent,morning,2024-01-25,1,January,Winter,40.28,True
chicago,2024-01-24,18:00,2024-01-24T18:00,1.0,33.8,NOA_blend_equivalent,evening,2024-01-25,1,January,Winter,37.04,True
los_angeles,2024-01-25,06:00,2024-01-25T06:00,14.1,57.38,NOA_blend_equivalent,morning,2024-01-25,1,January,Winter,60.62,True
los_angeles,2024-01-24,18:00,2024-01-24T18:00,14.8,58.64,NOA_blend_equivalent,evening,2024-01-25,1,January,Winter,61.7,True
denver,2024-01-26,06:00,2024-01-26T06:00,0.5,32.9,NOA_blend_equivalent,morning,2024-01-26,1,January,Winter,42.98,True
denver,2024-01-25,18:00,2024-01-25T18:00,6.1,42.98,NOA_blend_equivalent,evening,2024-01-26,1,January,Winter,45.32,True
miami,2024-01-26,06:00,2024-01-26T06:00,21.5,70.7,NOA_blend_equivalent,morning,2024-01-26,1,January,Winter,79.52,True
miami,2024-01-25,18:00,2024-01-25T18:00,24.6,76.28,NOA_blend_equivalent,evening,2024-01-26,1,January,Winter,78.62,True
chicago,2024-01-26,06:00,2024-01-26T06:00,0.6,33.08,NOA_blend_equivalent,morning,2024-01-26,1,January,Winter,39.38,True
