commence_time,last_home_odds,last_away_odds,home_score,away_score,result
2024-07-05 22:41:00,-144.00,114.00,14,2,HOME WIN
2024-07-05 22:46:00,-650.00,410.00,6,7,AWAY WIN
2024-07-05 23:08:00,-156.00,122.00,3,5,AWAY WIN
2024-07-05 23:11:00,100.00,-128.00,2,3,AWAY WIN
2024-07-05 23:11:00,166.00,-215.00,4,5,AWAY WIN
2024-07-05 23:21:00,-138.00,108.00,6,8,AWAY WIN
2024-07-05 23:36:00,186.00,-240.00,2,4,AWAY WIN
2024-07-06 00:06:00,-108.00,-108.00,3,0,HOME WIN
2024-07-06 00:11:00,154.00,-184.00,4,2,HOME WIN
2024-07-06 00:11:00,-154.00,130.00,12,13,AWAY WIN
2024-07-06 01:41:00,-106.00,-110.00,10,8,HOME WIN
2024-07-06 01:41:00,140.00,-166.00,2,3,AWAY WIN
2024-07-06 01:41:00,-134.00,116.00,2,1,HOME WIN
2024-07-06 02:11:00,-215.00,180.00,8,5,HOME WIN
2024-07-06 17:06:00,-174.00,146.00,14,4,HOME WIN
2024-07-06 18:11:00,-116.00,-102.00,9,3,HOME WIN
2024-07-06 18:21:00,-142.00,120.00,0,7,AWAY WIN
2024-07-06 20:06:00,118.00,-138.00,2,5,AWAY WIN
2024-07-06 20:06:00,-136.00,116.00,14,6,HOME WIN
2024-07-06 20:06:00,-112.00,-104.00,4,3,HOME WIN
2024-07-06 20:08:00,152.00,-180.00,19,8,HOME WIN
2024-07-06 20:10:00,-122.00,104.00,5,4,HOME WIN
2024-07-06 20:11:00,144.00,-172.00,4,3,HOME WIN
2024-07-06 23:16:00,-370.00,260.00,5,3,HOME WIN
2024-07-06 23:45:00,-205.00,158.00,5,1,HOME WIN
2024-07-07 01:11:00,140.00,-166.00,3,1,HOME WIN
2024-07-07 01:41:00,-124.00,106.00,5,7,AWAY WIN
2024-07-07 17:36:00,-180.00,152.00,6,0,HOME WIN
2024-07-07 17:36:00,106.00,-124.00,3,8,AWAY WIN
2024-07-07 17:40:00,-138.00,118.00,7,4,HOME WIN
2024-07-07 17:41:00,126.00,-148.00,1,5,AWAY WIN
2024-07-07 17:41:00,-132.00,112.00,5,4,HOME WIN
2024-07-07 18:11:00,-132.00,112.00,3,2,HOME WIN
2024-07-07 18:21:00,-142.00,120.00,5,0,HOME WIN
2024-07-07 18:36:00,-136.00,116.00,13,2,HOME WIN
2024-07-07 19:11:00,120.00,-142.00,1,10,AWAY WIN
2024-07-07 20:08:00,162.00,-194.00,3,6,AWAY WIN
2024-07-07 20:11:00,-172.00,144.00,1,9,AWAY WIN
2024-07-07 20:11:00,-166.00,140.00,2,9,AWAY WIN
2024-07-07 20:11:00,-144.00,122.00,4,5,AWAY WIN
2024-07-07 23:11:00,-176.00,138.00,0,3,AWAY WIN
2024-07-08 16:36:00,-110.00,-106.00,8,2,HOME WIN
2024-07-08 20:06:00,-118.00,100.00,0,6,AWAY WIN
2024-07-08 22:41:00,-122.00,-106.00,1,0,HOME WIN
2024-07-08 23:11:00,-200.00,154.00,6,0,HOME WIN
2024-07-09 00:10:00,168.00,-200.00,6,8,AWAY WIN
2024-07-09 01:39:00,130.00,-154.00,4,9,AWAY WIN
2024-07-09 01:41:00,100.00,-118.00,4,5,AWAY WIN
2024-07-09 22:36:00,810.00,-1600.00,2,9,AWAY WIN
2024-07-09 22:41:00,-144.00,122.00,10,1,HOME WIN
2024-07-09 22:41:00,660.00,-1200.00,8,9,AWAY WIN
2024-07-09 22:51:00,-750.00,460.00,5,3,HOME WIN
2024-07-09 23:10:00,-1100.00,600.00,7,5,HOME WIN
2024-07-09 23:11:00,-450.00,300.00,12,9,HOME WIN
2024-07-09 23:11:00,-4500.00,1800.00,12,6,HOME WIN
2024-07-10 00:11:00,-245.00,200.00,4,3,HOME WIN
2024-07-10 00:11:00,-162.00,136.00,2,12,AWAY WIN
2024-07-10 01:39:00,150.00,-178.00,4,5,AWAY WIN
2024-07-10 01:41:00,102.00,-120.00,2,6,AWAY WIN
2024-07-10 01:41:00,118.00,-138.00,3,8,AWAY WIN
2024-07-10 01:46:00,-130.00,110.00,4,3,HOME WIN
2024-07-10 22:36:00,210.00,-280.00,0,4,AWAY WIN
2024-07-10 22:41:00,-180.00,140.00,5,4,HOME WIN
2024-07-10 22:41:00,260.00,-360.00,0,2,AWAY WIN
2024-07-10 22:51:00,230.00,-320.00,1,2,AWAY WIN
2024-07-10 23:06:00,-410.00,290.00,4,3,HOME WIN
2024-07-10 23:11:00,-186.00,146.00,2,5,AWAY WIN
2024-07-10 23:11:00,-320.00,230.00,6,2,HOME WIN
2024-07-10 23:15:00,182.00,-240.00,5,6,AWAY WIN
2024-07-10 23:45:00,-134.00,104.00,5,8,AWAY WIN
2024-07-11 00:11:00,-240.00,198.00,9,1,HOME WIN
2024-07-11 00:11:00,-162.00,136.00,9,0,HOME WIN
2024-07-11 01:39:00,110.00,-130.00,7,2,HOME WIN
2024-07-11 01:41:00,-116.00,-102.00,7,5,HOME WIN
2024-07-11 01:45:00,-156.00,132.00,6,10,AWAY WIN
2024-07-11 17:10:00,-136.00,116.00,10,1,HOME WIN
2024-07-11 17:11:00,-210.00,176.00,8,1,HOME WIN
2024-07-11 17:11:00,-134.00,114.00,7,0,HOME WIN
2024-07-11 18:11:00,112.00,-132.00,0,1,AWAY WIN
2024-07-11 19:46:00,-112.00,-104.00,3,5,AWAY WIN
2024-07-11 22:06:00,-2000.00,1080.00,5,1,HOME WIN
2024-07-11 22:36:00,760.00,-1450.00,0,8,AWAY WIN
2024-07-11 22:51:00,-850.00,510.00,5,4,HOME WIN
2024-07-11 23:11:00,-1200.00,680.00,7,0,HOME WIN
2024-07-12 00:11:00,-180.00,152.00,6,3,HOME WIN
2024-07-12 01:39:00,138.00,-164.00,0,11,AWAY WIN
2024-07-12 01:41:00,100.00,-118.00,1,0,HOME WIN
2024-07-12 22:41:00,-270.00,220.00,2,6,AWAY WIN
2024-07-12 22:41:00,-196.00,152.00,3,4,AWAY WIN
2024-07-12 22:51:00,-230.00,178.00,2,0,HOME WIN
2024-07-12 23:06:00,150.00,-192.00,1,4,AWAY WIN
2024-07-12 23:11:00,310.00,-450.00,1,6,AWAY WIN
2024-07-12 23:11:00,-1350.00,720.00,7,4,HOME WIN
2024-07-12 23:11:00,-480.00,330.00,7,6,HOME WIN
2024-07-13 00:11:00,-162.00,136.00,1,4,AWAY WIN
2024-07-13 00:11:00,-146.00,124.00,6,3,HOME WIN
2024-07-13 00:11:00,-275.00,225.00,2,5,AWAY WIN
2024-07-13 00:16:00,-196.00,164.00,1,5,AWAY WIN
2024-07-13 01:39:00,116.00,-136.00,6,5,HOME WIN
2024-07-13 01:41:00,-122.00,104.00,5,4,HOME WIN
2024-07-13 01:41:00,-118.00,100.00,1,6,AWAY WIN
2024-07-13 02:15:00,126.00,-148.00,7,1,HOME WIN
2024-07-13 17:11:00,120.00,-142.00,11,9,HOME WIN
2024-07-13 18:11:00,130.00,-154.00,2,6,AWAY WIN
2024-07-13 20:05:00,-134.00,114.00,1,6,AWAY WIN
2024-07-13 20:05:00,-205.00,172.00,11,5,HOME WIN
2024-07-13 20:10:00,-130.00,110.00,5,0,HOME WIN
2024-07-13 20:10:00,-166.00,140.00,10,6,HOME WIN
2024-07-13 20:10:00,-112.00,-104.00,2,4,AWAY WIN
2024-07-13 20:10:00,-225.00,188.00,7,3,HOME WIN
2024-07-13 20:10:00,-102.00,-116.00,1,2,AWAY WIN
2024-07-13 20:10:00,-120.00,102.00,5,6,AWAY WIN
2024-07-13 23:15:06,-164.00,128.00,2,4,AWAY WIN
2024-07-13 23:16:00,-230.00,174.00,4,0,HOME WIN
2024-07-14 00:16:00,-144.00,122.00,5,4,HOME WIN
2024-07-14 01:38:00,122.00,-144.00,2,1,HOME WIN
2024-07-14 02:10:00,-138.00,118.00,12,1,HOME WIN
2024-07-14 15:35:00,-112.00,-104.00,6,5,HOME WIN
2024-07-14 17:35:00,-122.00,104.00,5,4,HOME WIN
2024-07-14 17:36:00,-225.00,188.00,3,18,AWAY WIN
2024-07-14 17:40:00,-198.00,166.00,2,3,AWAY WIN
2024-07-14 17:40:00,-116.00,-102.00,2,0,HOME WIN
2024-07-14 17:41:00,-225.00,188.00,5,8,AWAY WIN
2024-07-14 18:10:00,-144.00,122.00,9,3,HOME WIN
2024-07-14 18:11:00,172.00,-205.00,4,9,AWAY WIN
2024-07-14 18:11:00,-154.00,130.00,2,4,AWAY WIN
2024-07-14 18:15:00,-124.00,106.00,3,8,AWAY WIN
2024-07-14 20:05:00,-116.00,-102.00,3,2,HOME WIN
2024-07-14 20:08:00,158.00,-188.00,3,2,HOME WIN
2024-07-14 20:10:00,-162.00,136.00,7,8,AWAY WIN
2024-07-19 18:21:00,100.00,-118.00,2,5,AWAY WIN
2024-07-19 22:42:00,285.00,-400.00,8,7,HOME WIN
2024-07-19 22:45:00,-530.00,370.00,8,5,HOME WIN
2024-07-19 23:05:00,-230.00,176.00,6,1,HOME WIN
2024-07-19 23:09:18,400.00,-620.00,4,5,AWAY WIN
2024-07-19 23:10:00,-170.00,132.00,7,0,HOME WIN
2024-07-19 23:10:26,-460.00,320.00,6,4,HOME WIN
2024-07-20 00:05:00,-104.00,-112.00,1,9,AWAY WIN
2024-07-20 00:10:00,-235.00,194.00,7,1,HOME WIN
2024-07-20 00:40:00,116.00,-136.00,7,3,HOME WIN
2024-07-20 01:40:00,-118.00,100.00,13,3,HOME WIN
2024-07-20 02:10:00,-130.00,110.00,4,1,HOME WIN
2024-07-20 02:10:00,-110.00,-106.00,0,3,AWAY WIN
2024-07-20 17:06:00,-162.00,136.00,1,9,AWAY WIN
2024-07-20 19:07:00,-130.00,110.00,3,7,AWAY WIN
2024-07-20 20:08:00,-126.00,108.00,8,2,HOME WIN
2024-07-20 20:11:00,142.00,-168.00,0,1,AWAY WIN
2024-07-20 22:41:00,-104.00,-122.00,4,1,HOME WIN
2024-07-20 22:46:00,255.00,-350.00,5,4,HOME WIN
2024-07-20 23:06:00,500.00,-850.00,4,8,AWAY WIN
2024-07-20 23:11:00,-4000.00,1100.00,6,1,HOME WIN
2024-07-20 23:11:00,-196.00,152.00,0,7,AWAY WIN
2024-07-20 23:16:00,-113.00,-113.00,0,3,AWAY WIN
2024-07-20 23:16:00,-174.00,136.00,7,6,HOME WIN
2024-07-20 23:20:00,540.00,-950.00,5,9,AWAY WIN
2024-07-20 23:26:00,-128.00,100.00,4,8,AWAY WIN
2024-07-21 00:11:00,138.00,-164.00,4,3,HOME WIN
2024-07-21 01:40:00,-126.00,108.00,2,4,AWAY WIN
2024-07-21 17:06:00,-156.00,132.00,7,8,AWAY WIN
2024-07-21 17:36:00,-156.00,132.00,2,6,AWAY WIN
2024-07-21 17:36:00,-118.00,100.00,5,2,HOME WIN
2024-07-21 17:36:00,-152.00,128.00,4,6,AWAY WIN
2024-07-21 17:36:00,124.00,-146.00,0,6,AWAY WIN
2024-07-21 17:38:00,-152.00,128.00,5,4,HOME WIN
2024-07-21 17:41:00,-104.00,-112.00,1,2,AWAY WIN
2024-07-21 17:41:00,126.00,-148.00,4,2,HOME WIN
2024-07-21 18:11:00,-230.00,190.00,4,1,HOME WIN
2024-07-21 18:21:00,-122.00,104.00,2,1,HOME WIN
2024-07-21 18:36:00,100.00,-118.00,3,2,HOME WIN
2024-07-21 19:10:00,130.00,-154.00,2,3,AWAY WIN
2024-07-21 20:08:00,-142.00,120.00,5,8,AWAY WIN
2024-07-21 20:11:00,-110.00,-106.00,6,4,HOME WIN
2024-07-21 23:10:00,-164.00,128.00,9,6,HOME WIN
2024-07-22 17:05:00,-158.00,134.00,9,1,HOME WIN
2024-07-22 22:40:00,480.00,-800.00,4,6,AWAY WIN
2024-07-22 22:41:00,500.00,-850.00,2,8,AWAY WIN
2024-07-22 22:41:00,-240.00,182.00,2,1,HOME WIN
2024-07-23 00:06:00,102.00,-120.00,3,1,HOME WIN
2024-07-23 00:06:00,-172.00,144.00,4,3,HOME WIN
2024-07-23 00:10:00,-102.00,-116.00,7,2,HOME WIN
2024-07-23 00:11:00,-156.00,132.00,10,4,HOME WIN
2024-07-23 00:20:00,285.00,-400.00,1,4,AWAY WIN
2024-07-23 00:40:00,144.00,-172.00,9,8,HOME WIN
2024-07-23 01:41:00,124.00,-146.00,4,0,HOME WIN
2024-07-23 01:41:00,-162.00,136.00,1,3,AWAY WIN
2024-07-23 02:11:00,-130.00,110.00,3,2,HOME WIN
2024-07-23 22:41:00,-320.00,235.00,6,3,HOME WIN
2024-07-23 22:41:00,-120.00,-106.00,5,4,HOME WIN
2024-07-23 22:41:00,106.00,-136.00,1,2,AWAY WIN
2024-07-23 22:46:00,320.00,-460.00,0,4,AWAY WIN
2024-07-23 23:06:00,-290.00,215.00,2,3,AWAY WIN
2024-07-23 23:08:00,120.00,-154.00,2,4,AWAY WIN
2024-07-23 23:40:00,108.00,-138.00,0,3,AWAY WIN
2024-07-24 00:06:00,-130.00,110.00,3,2,HOME WIN
2024-07-24 00:11:00,-112.00,-104.00,2,6,AWAY WIN
2024-07-24 00:20:00,-110.00,-106.00,0,1,AWAY WIN
2024-07-24 00:41:00,132.00,-156.00,0,6,AWAY WIN
2024-07-24 01:41:00,116.00,-136.00,8,2,HOME WIN
2024-07-24 01:41:00,-162.00,136.00,1,5,AWAY WIN
2024-07-24 02:11:00,-154.00,130.00,5,2,HOME WIN
2024-07-24 19:11:00,136.00,-162.00,20,7,HOME WIN
2024-07-24 19:37:00,138.00,-164.00,1,8,AWAY WIN
2024-07-24 19:41:00,-210.00,176.00,1,2,AWAY WIN
2024-07-24 22:40:08,-530.00,360.00,6,3,HOME WIN
2024-07-24 22:43:00,130.00,-166.00,2,1,HOME WIN
2024-07-24 22:46:00,440.00,-700.00,3,12,AWAY WIN
2024-07-24 23:06:00,-170.00,132.00,3,12,AWAY WIN
2024-07-24 23:08:00,-480.00,330.00,6,3,HOME WIN
2024-07-25 00:06:00,-290.00,235.00,10,2,HOME WIN
2024-07-25 00:11:00,-126.00,108.00,6,8,AWAY WIN
2024-07-25 02:10:00,-188.00,158.00,3,8,AWAY WIN
2024-07-25 16:06:00,152.00,-180.00,0,3,AWAY WIN
2024-07-25 16:11:00,230.00,-280.00,6,7,AWAY WIN
2024-07-25 17:11:00,-178.00,150.00,0,3,AWAY WIN
2024-07-25 18:36:00,-240.00,198.00,2,1,HOME WIN
2024-07-25 19:08:00,-108.00,-108.00,0,13,AWAY WIN
2024-07-25 20:11:00,-142.00,120.00,6,4,HOME WIN
2024-07-25 23:11:00,138.00,-178.00,3,2,HOME WIN
2024-07-26 01:39:00,-112.00,-104.00,5,6,AWAY WIN
2024-07-26 22:41:00,260.00,-360.00,1,3,AWAY WIN
2024-07-26 22:41:00,1060.00,-3500.00,3,9,AWAY WIN
2024-07-26 22:51:00,-120.00,-106.00,2,3,AWAY WIN
2024-07-26 23:06:00,-350.00,255.00,4,6,AWAY WIN
2024-07-26 23:08:00,-245.00,186.00,6,5,HOME WIN
2024-07-26 23:11:00,102.00,-130.00,8,4,HOME WIN
2024-07-26 23:11:00,-118.00,-108.00,9,7,HOME WIN
2024-07-27 00:11:00,-152.00,128.00,6,0,HOME WIN
2024-07-27 00:11:00,146.00,-174.00,0,10,AWAY WIN
2024-07-27 00:11:00,-136.00,116.00,5,0,HOME WIN
2024-07-27 00:11:00,-235.00,194.00,2,6,AWAY WIN
2024-07-27 00:16:00,-166.00,140.00,8,10,AWAY WIN
2024-07-27 01:39:00,-116.00,-102.00,4,5,AWAY WIN
2024-07-27 01:41:00,-166.00,140.00,4,3,HOME WIN
2024-07-27 02:16:00,-172.00,144.00,11,4,HOME WIN
2024-07-27 19:08:00,-134.00,116.00,7,3,HOME WIN
2024-07-27 20:06:00,-120.00,102.00,4,9,AWAY WIN
2024-07-27 20:11:00,-110.00,-106.00,0,4,AWAY WIN
2024-07-27 20:11:00,-116.00,-102.00,4,0,HOME WIN
2024-07-27 22:06:00,-172.00,144.00,8,0,HOME WIN
2024-07-27 22:11:00,-430.00,300.00,7,2,HOME WIN
2024-07-27 23:11:00,116.00,-148.00,4,9,AWAY WIN
2024-07-27 23:11:00,164.00,-215.00,7,6,HOME WIN
2024-07-27 23:11:00,-113.00,-113.00,3,7,AWAY WIN
2024-07-27 23:19:00,-265.00,200.00,8,11,AWAY WIN
2024-07-27 23:21:00,128.00,-166.00,3,6,AWAY WIN
2024-07-28 00:01:00,-152.00,128.00,3,14,AWAY WIN
2024-07-28 00:11:00,-184.00,154.00,9,5,HOME WIN
2024-07-28 01:38:00,-126.00,108.00,1,3,AWAY WIN
2024-07-28 02:06:00,-460.00,320.00,5,0,HOME WIN
2024-07-28 02:06:00,-210.00,176.00,5,0,HOME WIN
2024-07-28 15:36:00,108.00,-126.00,2,1,HOME WIN
2024-07-28 17:36:00,-162.00,136.00,8,6,HOME WIN
2024-07-28 17:36:00,-142.00,120.00,3,4,AWAY WIN
2024-07-28 17:38:00,-110.00,-106.00,7,3,HOME WIN
2024-07-28 17:41:00,-104.00,-112.00,2,9,AWAY WIN
2024-07-28 17:41:00,148.00,-176.00,0,5,AWAY WIN
2024-07-28 18:11:00,-164.00,138.00,3,7,AWAY WIN
2024-07-28 18:11:00,-112.00,-104.00,3,6,AWAY WIN
2024-07-28 18:11:00,-124.00,106.00,2,6,AWAY WIN
2024-07-28 18:11:00,-205.00,172.00,6,2,HOME WIN
2024-07-28 20:06:00,-196.00,164.00,5,4,HOME WIN
2024-07-28 20:08:00,-126.00,108.00,8,6,HOME WIN
2024-07-28 20:11:00,102.00,-120.00,5,6,AWAY WIN
2024-07-28 23:11:00,400.00,-620.00,2,8,AWAY WIN
2024-07-29 22:41:00,800.00,-1800.00,4,8,AWAY WIN
2024-07-29 22:41:00,126.00,-162.00,4,14,AWAY WIN
2024-07-29 23:11:00,-140.00,110.00,14,7,HOME WIN
2024-07-29 23:11:00,-400.00,285.00,7,1,HOME WIN
2024-07-29 23:11:00,114.00,-146.00,15,2,HOME WIN
2024-07-29 23:46:00,-130.00,102.00,3,6,AWAY WIN
2024-07-30 00:10:00,-120.00,102.00,8,3,HOME WIN
2024-07-30 00:11:00,146.00,-174.00,5,8,AWAY WIN
2024-07-30 00:11:00,114.00,-134.00,3,5,AWAY WIN
2024-07-30 00:37:00,-152.00,128.00,4,8,AWAY WIN
2024-07-30 01:41:00,-164.00,138.00,9,8,HOME WIN
2024-07-30 22:35:00,-6000.00,1400.00,6,2,HOME WIN
2024-07-30 22:41:00,-850.00,500.00,6,7,AWAY WIN
2024-07-30 22:51:00,190.00,-250.00,9,3,HOME WIN
2024-07-30 23:11:00,-1100.00,600.00,6,3,HOME WIN
2024-07-30 23:11:00,-164.00,128.00,2,0,HOME WIN
2024-07-30 23:13:00,104.00,-132.00,6,10,AWAY WIN
2024-07-31 00:11:00,-112.00,-104.00,1,5,AWAY WIN
2024-07-31 00:11:00,156.00,-186.00,3,4,AWAY WIN
2024-07-31 00:11:00,-198.00,166.00,2,6,AWAY WIN
2024-07-31 00:16:00,102.00,-120.00,8,1,HOME WIN
2024-07-31 01:39:00,-130.00,110.00,10,7,HOME WIN
2024-07-31 01:41:00,-166.00,140.00,17,0,HOME WIN
2024-07-31 01:41:00,116.00,-136.00,6,5,HOME WIN
2024-07-31 01:46:00,-184.00,154.00,2,5,AWAY WIN
2024-07-31 16:35:00,-136.00,116.00,5,6,AWAY WIN
2024-07-31 17:11:00,-108.00,-108.00,3,8,AWAY WIN
2024-07-31 18:10:00,114.00,-134.00,2,6,AWAY WIN
2024-07-31 18:11:00,164.00,-196.00,3,10,AWAY WIN
2024-07-31 18:15:00,-104.00,-112.00,10,1,HOME WIN
2024-07-31 19:40:00,-172.00,144.00,5,4,HOME WIN
2024-07-31 20:10:00,100.00,-118.00,3,2,HOME WIN
2024-07-31 23:20:57,280.00,-390.00,4,13,AWAY WIN
2024-08-01 00:10:00,-225.00,188.00,5,4,HOME WIN
2024-08-01 00:40:00,-136.00,116.00,8,1,HOME WIN
2024-08-01 01:39:00,-142.00,120.00,1,2,AWAY WIN
2024-08-01 01:45:00,-200.00,168.00,1,0,HOME WIN
2024-08-01 22:41:00,-1400.00,680.00,10,3,HOME WIN
2024-08-01 22:41:00,285.00,-400.00,1,7,AWAY WIN
2024-08-01 23:21:00,-2000.00,830.00,4,2,HOME WIN
2024-08-02 00:05:00,-112.00,-104.00,5,4,HOME WIN
2024-08-02 01:38:00,-118.00,100.00,4,5,AWAY WIN
2024-08-02 18:21:00,-104.00,-112.00,6,3,HOME WIN
2024-08-02 22:41:00,900.00,-2500.00,8,9,AWAY WIN
2024-08-02 22:41:00,200.00,-265.00,2,9,AWAY WIN
2024-08-02 22:46:00,140.00,-180.00,3,8,AWAY WIN
2024-08-02 23:11:00,-230.00,176.00,8,4,HOME WIN
2024-08-02 23:21:00,144.00,-186.00,5,3,HOME WIN
2024-08-03 00:06:00,-116.00,-102.00,6,11,AWAY WIN
2024-08-03 00:11:00,-320.00,260.00,10,2,HOME WIN
2024-08-03 00:11:00,118.00,-138.00,0,3,AWAY WIN
2024-08-03 00:11:00,-156.00,132.00,3,2,HOME WIN
2024-08-03 00:31:00,-172.00,144.00,5,8,AWAY WIN
2024-08-03 01:39:00,118.00,-138.00,1,5,AWAY WIN
2024-08-03 01:41:00,-184.00,154.00,2,5,AWAY WIN
2024-08-03 01:41:00,126.00,-148.00,6,5,HOME WIN
2024-08-03 01:41:00,-116.00,-102.00,10,2,HOME WIN
2024-08-03 18:20:00,-118.00,100.00,4,5,AWAY WIN
2024-08-03 20:05:00,116.00,-136.00,6,4,HOME WIN
2024-08-03 22:35:34,190.00,-250.00,6,5,HOME WIN
2024-08-03 22:43:03,-265.00,200.00,4,2,HOME WIN
2024-08-03 23:05:00,220.00,-295.00,7,4,HOME WIN
2024-08-03 23:14:36,-132.00,104.00,4,7,AWAY WIN
2024-08-03 23:15:00,-235.00,180.00,6,4,HOME WIN
2024-08-03 23:15:00,-340.00,250.00,1,6,AWAY WIN
2024-08-03 23:19:59,-390.00,280.00,3,4,AWAY WIN
2024-08-03 23:21:42,-620.00,400.00,6,2,HOME WIN
2024-08-04 00:40:00,-210.00,176.00,3,2,HOME WIN
2024-08-04 01:07:00,144.00,-172.00,0,10,AWAY WIN
2024-08-04 01:38:00,108.00,-126.00,5,4,HOME WIN
2024-08-04 01:40:00,-118.00,100.00,6,5,HOME WIN
2024-08-04 16:06:00,100.00,-118.00,2,8,AWAY WIN
2024-08-04 17:36:00,-164.00,138.00,5,6,AWAY WIN
2024-08-04 17:36:00,-310.00,250.00,0,7,AWAY WIN
2024-08-04 17:36:00,120.00,-142.00,4,3,HOME WIN
2024-08-04 17:36:00,-215.00,180.00,4,3,HOME WIN
2024-08-04 17:41:00,120.00,-142.00,5,9,AWAY WIN
2024-08-04 17:41:00,134.00,-158.00,2,3,AWAY WIN
2024-08-04 18:11:00,-275.00,225.00,13,7,HOME WIN
2024-08-04 18:11:00,-166.00,140.00,0,1,AWAY WIN
2024-08-04 18:36:00,-120.00,102.00,2,7,AWAY WIN
2024-08-04 20:08:00,134.00,-158.00,3,2,HOME WIN
2024-08-04 20:08:00,134.00,-158.00,2,3,AWAY WIN
2024-08-04 20:11:00,-144.00,122.00,10,2,HOME WIN
2024-08-04 20:11:00,116.00,-136.00,0,6,AWAY WIN
2024-08-04 23:11:00,180.00,-235.00,6,2,HOME WIN
2024-08-05 21:16:00,100.00,-118.00,0,6,AWAY WIN
2024-08-05 22:39:56,-430.00,300.00,6,7,AWAY WIN
2024-08-05 22:46:00,870.00,-2200.00,1,4,AWAY WIN
2024-08-06 00:06:00,-110.00,-106.00,4,3,HOME WIN
2024-08-06 00:10:00,-130.00,110.00,5,9,AWAY WIN
2024-08-06 00:10:00,104.00,-122.00,0,3,AWAY WIN
2024-08-06 01:41:00,-215.00,180.00,5,1,HOME WIN
2024-08-06 02:10:00,-134.00,116.00,5,3,HOME WIN
2024-08-06 22:41:00,1700.00,-10000.00,2,8,AWAY WIN
2024-08-06 22:43:46,136.00,-162.00,0,6,AWAY WIN
2024-08-06 22:46:00,-440.00,310.00,11,5,HOME WIN
2024-08-06 23:08:00,-108.00,-118.00,5,2,HOME WIN
2024-08-06 23:21:00,390.00,-590.00,0,10,AWAY WIN
2024-08-06 23:46:00,180.00,-235.00,4,3,HOME WIN
2024-08-07 00:06:00,-108.00,-108.00,7,3,HOME WIN
2024-08-07 00:06:00,112.00,-132.00,2,4,AWAY WIN
2024-08-07 00:11:00,-130.00,110.00,5,6,AWAY WIN
2024-08-07 00:41:00,130.00,-154.00,6,3,HOME WIN
2024-08-07 01:41:00,-190.00,160.00,1,5,AWAY WIN
2024-08-07 01:41:00,-200.00,168.00,2,4,AWAY WIN
2024-08-07 02:11:00,-110.00,-106.00,2,6,AWAY WIN
2024-08-07 18:21:00,114.00,-134.00,8,2,HOME WIN
2024-08-07 18:36:00,102.00,-120.00,4,6,AWAY WIN
2024-08-07 19:38:00,-225.00,188.00,3,2,HOME WIN
2024-08-07 22:41:00,-4000.00,1100.00,6,4,HOME WIN
2024-08-07 22:41:00,144.00,-186.00,8,9,AWAY WIN
2024-08-07 22:46:00,-120.00,-108.00,4,7,AWAY WIN
2024-08-07 23:08:00,-140.00,110.00,3,7,AWAY WIN
2024-08-07 23:23:00,-620.00,400.00,5,8,AWAY WIN
2024-08-07 23:36:00,-235.00,180.00,2,8,AWAY WIN
2024-08-07 23:46:00,-196.00,152.00,5,2,HOME WIN
2024-08-08 00:11:00,-142.00,120.00,8,4,HOME WIN
2024-08-08 00:41:00,130.00,-154.00,3,5,AWAY WIN
2024-08-08 01:41:00,-134.00,116.00,2,6,AWAY WIN
2024-08-08 02:11:00,-142.00,120.00,4,9,AWAY WIN
2024-08-08 16:06:00,110.00,-130.00,5,9,AWAY WIN
2024-08-08 16:21:00,-148.00,126.00,7,16,AWAY WIN
2024-08-08 16:36:00,-116.00,-102.00,6,7,AWAY WIN
2024-08-08 19:11:00,130.00,-154.00,1,9,AWAY WIN
2024-08-08 22:11:00,-138.00,108.00,4,10,AWAY WIN
2024-08-08 23:06:00,104.00,-132.00,4,9,AWAY WIN
2024-08-08 23:08:00,-172.00,134.00,7,6,HOME WIN
2024-08-08 23:16:00,-250.00,190.00,4,6,AWAY WIN
2024-08-09 01:41:00,-130.00,110.00,4,6,AWAY WIN
2024-08-09 01:41:00,-205.00,172.00,4,3,HOME WIN
2024-08-09 22:46:00,172.00,-225.00,3,2,HOME WIN
2024-08-09 22:51:00,230.00,-310.00,1,4,AWAY WIN
2024-08-09 23:08:00,-156.00,122.00,3,1,HOME WIN
2024-08-09 23:11:00,-245.00,186.00,4,8,AWAY WIN
2024-08-09 23:11:00,-120.00,-106.00,2,6,AWAY WIN
2024-08-10 00:11:00,126.00,-148.00,6,7,AWAY WIN
2024-08-10 00:11:00,-154.00,130.00,8,3,HOME WIN
2024-08-10 00:11:00,-104.00,-112.00,6,3,HOME WIN
2024-08-10 00:11:00,-116.00,-102.00,5,8,AWAY WIN
2024-08-10 00:40:00,138.00,-164.00,6,5,HOME WIN
2024-08-10 01:41:00,114.00,-134.00,3,2,HOME WIN
2024-08-10 02:11:00,-210.00,176.00,9,5,HOME WIN
2024-08-10 02:11:00,-130.00,110.00,6,0,HOME WIN
2024-08-10 02:16:00,-190.00,160.00,3,2,HOME WIN
2024-08-10 19:08:00,-146.00,124.00,0,1,AWAY WIN
2024-08-10 20:11:20,-138.00,108.00,8,9,AWAY WIN
2024-08-10 22:46:00,-142.00,112.00,5,4,HOME WIN
2024-08-10 23:11:00,-178.00,138.00,1,0,HOME WIN
2024-08-10 23:11:12,134.00,-172.00,8,3,HOME WIN
