commence_time,last_home_odds,last_away_odds,last_total,last_over_odds,last_under_odds,home_score,away_score,total_runs,result,ou_result
2023-09-18 18:10:00,108.00,-126.00,9.0,1.83,1.98,6,4,10,HOME WIN,OVER
2023-09-18 22:40:00,-1100.00,610.00,9.5,2.02,1.77,7,3,10,HOME WIN,OVER
2023-09-18 22:40:00,-230.00,176.00,6.5,1.94,1.83,1,2,3,AWAY WIN,UNDER
2023-09-18 23:05:00,-108.00,-118.00,5.5,1.83,1.94,1,6,7,AWAY WIN,OVER
2023-09-18 23:19:53,192.00,-260.00,10.5,1.85,1.93,1,7,8,AWAY WIN,UNDER
2023-09-18 23:45:00,130.00,-166.00,7.5,1.87,1.90,1,0,1,HOME WIN,UNDER
2023-09-19 00:05:00,-184.00,154.00,8.5,1.81,2.02,2,4,6,AWAY WIN,UNDER
2023-09-19 00:10:00,-196.00,164.00,9.0,1.98,1.83,7,8,15,AWAY WIN,OVER
2023-09-19 01:40:00,-275.00,225.00,8.0,1.85,1.96,11,9,20,HOME WIN,OVER
2023-09-19 01:40:00,146.00,-174.00,7.5,1.88,1.94,0,5,5,AWAY WIN,UNDER
2023-09-19 02:10:00,-188.00,158.00,8.0,1.89,1.93,8,3,11,HOME WIN,OVER
2023-09-19 22:39:43,-410.00,290.00,7.5,2.02,1.77,6,2,8,HOME WIN,OVER
2023-09-19 22:40:00,250.00,-360.00,8.5,2.08,1.72,0,7,7,AWAY WIN,UNDER
2023-09-19 22:40:00,-370.00,260.00,6.5,1.68,2.16,4,3,7,HOME WIN,OVER
2023-09-19 23:05:00,158.00,-205.00,6.5,2.00,1.78,4,3,7,HOME WIN,OVER
2023-09-19 23:05:00,-116.00,-110.00,6.5,1.68,2.14,1,7,8,AWAY WIN,OVER
2023-09-19 23:20:00,-450.00,300.00,7.5,2.14,1.68,9,3,12,HOME WIN,OVER
2023-09-19 23:40:00,-134.00,106.00,9.5,1.82,1.96,7,6,13,HOME WIN,OVER
2023-09-19 23:45:00,-128.00,100.00,8.5,2.00,1.78,3,7,10,AWAY WIN,OVER
2023-09-20 00:05:00,-156.00,132.00,9.0,1.85,1.96,6,4,10,HOME WIN,OVER
2023-09-20 00:10:00,-184.00,154.00,9.0,1.98,1.83,5,9,14,AWAY WIN,OVER
2023-09-20 00:20:00,-164.00,138.00,9.0,1.98,1.83,14,1,15,HOME WIN,OVER
2023-09-20 01:40:00,-148.00,126.00,8.5,1.91,1.91,8,4,12,HOME WIN,OVER
2023-09-20 01:40:00,-310.00,250.00,7.5,1.91,1.91,2,0,2,HOME WIN,UNDER
2023-09-20 01:40:00,198.00,-240.00,7.5,1.98,1.83,2,7,9,AWAY WIN,OVER
2023-09-20 02:10:00,-250.00,205.00,8.5,1.83,1.98,3,2,5,HOME WIN,UNDER
2023-09-20 16:20:00,-152.00,128.00,9.5,1.87,1.95,5,6,11,AWAY WIN,OVER
2023-09-20 16:35:00,-108.00,-108.00,9.0,1.93,1.89,3,5,8,AWAY WIN,UNDER
2023-09-20 17:05:00,-126.00,108.00,9.5,1.91,1.91,13,3,16,HOME WIN,OVER
2023-09-20 18:05:00,-148.00,126.00,9.0,1.98,1.83,15,5,20,HOME WIN,OVER
2023-09-20 18:10:00,130.00,-154.00,9.0,1.87,1.95,6,2,8,HOME WIN,UNDER
2023-09-20 20:10:00,-300.00,245.00,9.0,1.95,1.87,3,2,5,HOME WIN,UNDER
2023-09-20 22:40:00,710.00,-1300.00,12.5,1.71,2.10,3,8,11,AWAY WIN,UNDER
2023-09-20 22:40:00,370.00,-600.00,7.5,2.00,1.78,3,8,11,AWAY WIN,OVER
2023-09-20 23:05:00,134.00,-172.00,6.5,1.88,1.88,1,6,7,AWAY WIN,OVER
2023-09-20 23:39:50,-200.00,154.00,6.5,1.74,2.06,7,13,20,AWAY WIN,OVER
2023-09-20 23:45:00,350.00,-550.00,10.5,1.80,1.98,2,8,10,AWAY WIN,UNDER
2023-09-21 02:10:00,-250.00,205.00,8.0,1.83,1.98,2,4,6,AWAY WIN,UNDER
2023-09-21 17:10:00,-260.00,215.00,7.5,1.91,1.91,5,4,9,HOME WIN,OVER
2023-09-21 17:15:00,-120.00,102.00,8.5,1.87,1.95,0,6,6,AWAY WIN,UNDER
2023-09-21 23:05:00,2000.00,-5000.00,11.5,2.00,1.78,3,10,13,AWAY WIN,OVER
2023-09-21 23:05:00,-1100.00,600.00,7.5,2.16,1.68,5,3,8,HOME WIN,OVER
2023-09-21 23:15:00,108.00,-138.00,5.5,1.78,2.00,5,2,7,HOME WIN,OVER
2023-09-21 23:15:00,-186.00,144.00,10.5,1.82,1.96,5,4,9,HOME WIN,UNDER
2023-09-21 23:40:00,-260.00,192.00,7.5,1.76,2.04,6,8,14,AWAY WIN,OVER
2023-09-22 01:40:00,158.00,-188.00,7.5,1.91,1.91,3,7,10,AWAY WIN,OVER
2023-09-22 02:10:00,-180.00,152.00,8.5,1.83,1.98,7,2,9,HOME WIN,OVER
2023-09-22 18:20:00,-200.00,168.00,9.0,1.91,1.91,6,0,6,HOME WIN,UNDER
2023-09-22 22:40:00,-122.00,-104.00,8.5,1.88,1.88,5,7,12,AWAY WIN,OVER
2023-09-22 22:40:00,-310.00,225.00,4.5,2.14,1.68,2,6,8,AWAY WIN,OVER
2023-09-22 23:05:00,-550.00,340.00,8.5,2.00,1.78,7,1,8,HOME WIN,UNDER
2023-09-22 23:05:00,890.00,-1800.00,10.5,1.94,1.83,6,9,15,AWAY WIN,OVER
2023-09-22 23:05:00,-108.00,-118.00,6.5,1.76,2.04,5,4,9,HOME WIN,OVER
2023-09-22 23:10:00,-270.00,200.00,12.5,2.00,1.78,9,8,17,HOME WIN,OVER
2023-09-22 23:10:00,-250.00,190.00,6.5,1.77,2.02,3,2,5,HOME WIN,UNDER
2023-09-23 00:05:00,-136.00,116.00,9.5,2.00,1.82,8,5,13,HOME WIN,OVER
2023-09-23 00:10:00,-235.00,194.00,8.5,1.91,1.91,5,7,12,AWAY WIN,OVER
2023-09-23 00:10:00,-270.00,220.00,8.0,1.87,1.95,8,6,14,HOME WIN,OVER
2023-09-23 01:40:00,136.00,-162.00,8.0,1.93,1.89,8,2,10,HOME WIN,OVER
2023-09-23 01:40:00,-184.00,154.00,9.0,1.95,1.87,4,2,6,HOME WIN,UNDER
2023-09-23 02:10:00,-168.00,142.00,9.0,1.96,1.85,1,5,6,AWAY WIN,UNDER
2023-09-23 20:05:00,-184.00,154.00,7.5,1.96,1.85,7,5,12,HOME WIN,OVER
2023-09-23 20:10:00,-146.00,124.00,9.0,1.82,2.00,0,1,1,AWAY WIN,UNDER
2023-09-23 20:10:00,-152.00,128.00,8.0,1.91,1.91,7,6,13,HOME WIN,OVER
2023-09-23 22:10:13,490.00,-800.00,4.5,1.90,1.87,1,2,3,AWAY WIN,UNDER
2023-09-23 23:05:00,-260.00,192.00,6.5,1.78,2.00,2,0,2,HOME WIN,UNDER
2023-09-23 23:09:00,-235.00,180.00,8.5,1.96,1.82,2,3,5,AWAY WIN,UNDER
2023-09-24 00:40:00,-198.00,166.00,8.0,1.83,1.98,2,5,7,AWAY WIN,UNDER
2023-09-24 01:10:00,-205.00,172.00,8.5,1.98,1.83,7,0,7,HOME WIN,UNDER
2023-09-24 17:10:00,-126.00,108.00,8.0,1.88,1.94,5,9,14,AWAY WIN,OVER
2023-09-24 17:40:00,-116.00,-102.00,7.5,1.82,2.00,1,5,6,AWAY WIN,UNDER
2023-09-24 17:40:00,110.00,-130.00,7.5,1.91,1.91,6,1,7,HOME WIN,UNDER
2023-09-24 18:35:00,-134.00,114.00,9.0,1.91,1.91,9,8,17,HOME WIN,OVER
2023-09-24 20:10:00,-225.00,188.00,8.5,1.82,2.00,12,2,14,HOME WIN,OVER
2023-09-24 22:05:00,-3500.00,1400.00,9.0,1.91,1.91,5,2,7,HOME WIN,UNDER
2023-09-24 22:35:00,270.00,-380.00,11.5,2.02,1.77,5,8,13,AWAY WIN,OVER
2023-09-24 23:10:00,-750.00,460.00,8.5,1.90,1.87,3,2,5,HOME WIN,UNDER
2023-09-25 17:05:00,-104.00,-112.00,7.5,1.95,1.87,6,4,10,HOME WIN,OVER
2023-09-26 01:38:00,158.00,-188.00,9.0,1.85,1.96,1,5,6,AWAY WIN,UNDER
2023-09-26 01:40:00,-126.00,108.00,7.5,2.00,1.82,1,5,6,AWAY WIN,UNDER
2023-09-26 01:45:00,104.00,-122.00,7.0,2.00,1.82,2,1,3,HOME WIN,UNDER
2023-09-26 22:10:00,-215.00,166.00,17.5,2.00,1.78,7,11,18,AWAY WIN,OVER
2023-09-26 22:35:00,-800.00,480.00,4.5,1.70,2.12,1,0,1,HOME WIN,UNDER
2023-09-26 22:40:00,112.00,-142.00,4.5,1.62,2.26,6,3,9,HOME WIN,OVER
2023-09-26 22:40:00,-124.00,-102.00,3.5,1.78,2.00,3,2,5,HOME WIN,OVER
2023-09-26 23:07:00,-235.00,180.00,5.5,2.22,1.64,0,2,2,AWAY WIN,UNDER
2023-09-26 23:10:00,460.00,-750.00,9.5,2.14,1.68,7,9,16,AWAY WIN,OVER
2023-09-26 23:20:00,142.00,-182.00,9.5,1.90,1.87,7,6,13,HOME WIN,OVER
2023-09-26 23:40:00,-300.00,220.00,10.5,1.80,1.98,4,15,19,AWAY WIN,OVER
2023-09-26 23:40:00,-164.00,128.00,7.5,1.90,1.87,1,4,5,AWAY WIN,UNDER
2023-09-26 23:40:00,-235.00,180.00,6.5,1.70,2.12,11,3,14,HOME WIN,OVER
2023-09-27 00:40:00,194.00,-235.00,11.5,1.91,1.91,2,11,13,AWAY WIN,OVER
2023-09-27 01:38:00,138.00,-164.00,9.0,1.98,1.83,9,3,12,HOME WIN,OVER
2023-09-27 01:45:00,104.00,-122.00,8.5,1.98,1.83,0,4,4,AWAY WIN,UNDER
2023-09-27 02:05:00,-126.00,108.00,7.5,1.82,2.00,6,2,8,HOME WIN,OVER
2023-09-27 22:10:00,3400.00,-8000.00,7.5,1.85,1.93,0,5,5,AWAY WIN,UNDER
2023-09-27 22:10:00,-1800.00,920.00,6.5,1.68,2.14,4,3,7,HOME WIN,OVER
2023-09-27 22:35:00,-1450.00,770.00,7.5,1.90,1.87,5,1,6,HOME WIN,UNDER
2023-09-27 22:40:00,-3000.00,1360.00,7.5,1.88,1.88,8,0,8,HOME WIN,OVER
2023-09-27 22:40:00,420.00,-650.00,10.5,1.68,2.16,7,6,13,HOME WIN,OVER
2023-09-27 23:07:00,220.00,-310.00,6.5,1.94,1.83,0,6,6,AWAY WIN,UNDER
2023-09-27 23:20:00,-148.00,116.00,9.5,2.08,1.72,6,5,11,HOME WIN,OVER
2023-09-27 23:35:00,-108.00,-118.00,8.5,2.04,1.76,2,4,6,AWAY WIN,UNDER
2023-09-27 23:39:50,-144.00,114.00,7.5,2.10,1.71,3,2,5,HOME WIN,UNDER
2023-09-27 23:40:00,-700.00,440.00,8.5,2.04,1.76,6,4,10,HOME WIN,OVER
2023-09-28 00:40:00,184.00,-220.00,12.5,1.89,1.93,2,8,10,AWAY WIN,UNDER
2023-09-28 01:38:00,132.00,-156.00,8.5,1.83,1.98,0,5,5,AWAY WIN,UNDER
2023-09-28 01:40:00,104.00,-122.00,7.5,1.82,2.00,3,8,11,AWAY WIN,OVER
2023-09-28 01:45:00,-116.00,-102.00,8.5,1.91,1.91,2,5,7,AWAY WIN,UNDER
2023-09-28 17:10:00,-118.00,100.00,7.0,1.82,2.00,7,3,10,HOME WIN,OVER
2023-09-28 17:10:00,-295.00,240.00,8.5,1.91,1.91,1,2,3,AWAY WIN,UNDER
2023-09-28 20:10:00,-198.00,166.00,8.0,1.91,1.91,3,0,3,HOME WIN,UNDER
2023-09-28 22:06:59,205.00,-280.00,6.5,1.58,2.34,2,3,5,AWAY WIN,UNDER
2023-09-28 22:35:00,-350.00,250.00,4.5,2.00,1.78,2,0,2,HOME WIN,UNDER
2023-09-28 23:07:00,-480.00,330.00,7.5,2.04,1.76,6,0,6,HOME WIN,UNDER
2023-09-28 23:20:00,-480.00,320.00,11.5,1.94,1.83,5,3,8,HOME WIN,UNDER
2023-09-29 00:40:00,188.00,-225.00,12.0,1.98,1.83,14,5,19,HOME WIN,OVER
2023-09-29 01:40:00,-116.00,-102.00,7.5,1.91,1.91,3,2,5,HOME WIN,UNDER
2023-09-29 22:35:00,-380.00,270.00,7.5,1.98,1.80,3,4,7,AWAY WIN,UNDER
2023-09-29 22:40:00,880.00,-1600.00,14.5,1.96,1.83,5,7,12,AWAY WIN,UNDER
2023-09-29 23:05:41,-102.00,-124.00,4.5,2.12,1.70,0,3,3,AWAY WIN,UNDER
2023-09-29 23:07:00,-300.00,215.00,6.5,1.82,1.96,11,4,15,HOME WIN,OVER
2023-09-29 23:20:00,-850.00,520.00,9.5,1.87,1.90,6,10,16,AWAY WIN,OVER
2023-09-29 23:40:00,-118.00,-108.00,8.5,2.00,1.78,2,3,5,AWAY WIN,UNDER
2023-09-30 00:10:00,-110.00,-106.00,8.5,1.88,1.94,4,3,7,HOME WIN,UNDER
2023-09-30 00:10:00,156.00,-186.00,11.5,1.95,1.87,6,7,13,AWAY WIN,OVER
2023-09-30 00:10:00,130.00,-154.00,9.5,1.98,1.83,12,5,17,HOME WIN,OVER
2023-09-30 00:15:00,-102.00,-116.00,9.0,1.83,1.98,2,19,21,AWAY WIN,OVER
2023-09-30 01:38:00,-142.00,120.00,8.5,1.95,1.87,5,1,6,HOME WIN,UNDER
2023-09-30 01:40:00,-124.00,106.00,9.5,1.91,1.91,1,2,3,AWAY WIN,UNDER
2023-09-30 02:10:00,-116.00,-102.00,8.0,1.91,1.91,8,0,8,HOME WIN,PUSH
2023-09-30 02:15:00,120.00,-142.00,8.5,1.91,1.91,2,6,8,AWAY WIN,UNDER
2023-09-30 22:35:00,156.00,-200.00,8.5,1.68,2.14,3,7,10,AWAY WIN,OVER
2023-09-30 23:10:00,156.00,-200.00,18.5,1.98,1.80,6,10,16,AWAY WIN,UNDER
2023-09-30 23:10:00,1550.00,-3500.00,12.5,1.76,2.04,1,6,7,AWAY WIN,UNDER
2023-09-30 23:10:00,-215.00,164.00,7.5,2.18,1.67,2,5,7,AWAY WIN,UNDER
2023-09-30 23:15:00,-120.00,-106.00,6.5,1.85,1.93,5,2,7,HOME WIN,OVER
2023-09-30 23:15:00,-1300.00,690.00,12.5,2.02,1.77,15,6,21,HOME WIN,OVER
2023-09-30 23:15:00,-160.00,126.00,6.5,2.08,1.72,1,6,7,AWAY WIN,OVER
2023-09-30 23:20:00,142.00,-182.00,11.5,1.83,1.94,5,3,8,HOME WIN,UNDER
2023-10-01 00:10:00,110.00,-130.00,9.0,1.91,1.91,0,1,1,AWAY WIN,UNDER
2023-10-01 00:10:00,114.00,-134.00,13.0,1.88,1.94,6,14,20,AWAY WIN,OVER
2023-10-01 01:05:00,150.00,-178.00,8.0,1.87,1.95,2,1,3,HOME WIN,UNDER
2023-10-01 01:07:00,-118.00,100.00,8.5,1.94,1.88,3,7,10,AWAY WIN,OVER
2023-10-01 19:05:00,136.00,-162.00,8.5,1.87,1.95,2,5,7,AWAY WIN,UNDER
2023-10-01 19:10:00,-130.00,110.00,7.5,1.82,2.00,5,2,7,HOME WIN,UNDER
2023-10-01 19:10:00,148.00,-176.00,9.5,1.98,1.83,5,2,7,HOME WIN,UNDER
2023-10-03 23:08:00,-1100.00,610.00,8.5,1.76,2.04,3,6,9,AWAY WIN,OVER
2023-10-04 19:08:00,-146.00,124.00,8.0,1.91,1.91,1,7,8,AWAY WIN,PUSH
2023-10-04 20:38:00,-148.00,126.00,8.0,1.89,1.93,2,0,2,HOME WIN,UNDER
2023-10-04 23:08:00,-480.00,330.00,7.5,1.94,1.83,2,5,7,AWAY WIN,UNDER
2023-10-05 00:08:00,-152.00,128.00,8.0,1.88,1.94,7,1,8,HOME WIN,PUSH
2023-10-07 17:05:00,-142.00,120.00,8.0,1.89,1.93,2,3,5,AWAY WIN,UNDER
2023-10-07 20:45:00,-8000.00,2800.00,10.5,6.60,1.10,6,4,10,HOME WIN,UNDER
2023-10-07 22:07:00,220.00,-300.00,5.5,2.16,1.68,0,3,3,AWAY WIN,UNDER
2023-10-08 01:20:00,-196.00,164.00,8.5,1.95,1.87,2,11,13,AWAY WIN,OVER
2023-10-08 20:07:18,-120.00,102.00,8.0,1.91,1.91,8,11,19,AWAY WIN,OVER
2023-10-09 00:03:00,-134.00,114.00,7.5,1.93,1.89,2,6,8,AWAY WIN,OVER
2023-10-09 22:07:00,890.00,-1600.00,7.5,2.06,1.74,5,4,9,HOME WIN,OVER
2023-10-10 01:07:00,-158.00,134.00,8.0,2.00,1.82,2,4,6,AWAY WIN,UNDER
2023-10-10 20:07:00,-138.00,118.00,8.0,1.83,1.98,1,9,10,AWAY WIN,OVER
2023-10-11 00:03:00,-144.00,122.00,9.0,1.91,1.91,7,1,8,HOME WIN,UNDER
2023-10-11 21:06:00,-120.00,102.00,10.5,1.58,2.34,10,2,12,HOME WIN,OVER
2023-10-11 23:07:00,-138.00,108.00,8.5,1.98,1.83,2,3,5,AWAY WIN,UNDER
2023-10-12 01:07:00,108.00,-126.00,9.5,1.93,1.89,4,2,6,HOME WIN,UNDER
2023-10-13 00:07:00,128.00,-152.00,8.0,1.85,1.96,3,1,4,HOME WIN,UNDER
2023-10-16 00:15:00,-142.00,120.00,8.5,1.94,1.88,0,2,2,AWAY WIN,UNDER
2023-10-17 00:07:00,-174.00,146.00,7.0,1.82,2.00,5,3,8,HOME WIN,OVER
2023-10-18 00:07:00,-166.00,140.00,7.5,1.91,1.91,10,0,10,HOME WIN,OVER
2023-10-19 00:03:00,-126.00,108.00,9.0,1.82,2.00,5,8,13,AWAY WIN,OVER
2023-10-19 21:07:00,-260.00,192.00,9.0,1.87,1.95,2,1,3,HOME WIN,UNDER
2023-10-21 00:07:00,114.00,-134.00,9.5,1.96,1.85,6,5,11,HOME WIN,OVER
2023-10-22 00:07:00,116.00,-136.00,8.0,1.94,1.88,1,6,7,AWAY WIN,UNDER
2023-10-23 00:03:00,-124.00,106.00,9.0,1.98,1.83,2,9,11,AWAY WIN,OVER
2023-10-23 21:07:00,3500.00,-8000.00,6.5,1.96,1.82,1,5,6,AWAY WIN,UNDER
2023-10-24 00:03:00,-132.00,112.00,9.0,1.98,1.83,4,11,15,AWAY WIN,OVER
2023-10-25 00:07:00,-168.00,142.00,8.0,1.91,1.91,2,4,6,AWAY WIN,UNDER
2023-10-28 00:03:00,-158.00,134.00,8.5,1.96,1.85,6,5,11,HOME WIN,OVER
2023-10-29 00:03:00,-154.00,130.00,9.0,1.96,1.85,1,9,10,AWAY WIN,OVER
2023-10-31 00:03:00,-104.00,-112.00,9.0,1.83,1.98,1,3,4,AWAY WIN,UNDER
2023-11-01 00:03:00,-116.00,-102.00,9.5,2.00,1.82,7,11,18,AWAY WIN,OVER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
2023-11-02 00:05:00,-108.00,-108.00,5.5,3.55,1.29,0,5,5,AWAY WIN,UNDER
